"","X0n7bM2TOMPOOA100365.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","DYZgM2TOMPOOB100370.extra.kraken2.report","AYtCM2TOMPOOA100360.extra.kraken2.report","XR8LM2TOMPOOB051125.extra.kraken2.report","abKIM2TOMPOOA051320.extra.kraken2.report","cuu6M2TOMPOOB051315.extra.kraken2.report","iYASM2TOMPOOA050195.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","FvY2M2TOMPOOB051329.extra.kraken2.report","s9OmM2TOMPOOB051285.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","a50wM2TOMPOOB051350.extra.kraken2.report","OeS0M2TOMPOOA051355.extra.kraken2.report","cSObM2TOMPOOM080315.extra.kraken2.report","vcXtM2TOMPOOB050180.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"1481923",8.46157317568482e-06,8.81041743757819e-06,8.54509503000183e-06,7.98257517875266e-06,2.95015087914496e-06,7.08628706017409e-06,6.26646415543338e-06,5.39146288808985e-06,7.14349495490669e-06,7.42383232397334e-06,4.54361485804e-06,7.55032401993463e-06,4.83021784282471e-06,3.66663089664525e-06,3.06874487183962e-06,7.46026365168566e-06,4.70792852153894e-06,5.41588242565268e-06,"v_2617",3,4.05202804003404e-05,2512.74708429443
"1123269",0.000595130646689833,0.000722454229881412,0.000630628013214135,0.00059435974045227,0.000695392707227027,0.000708628706017409,0.000618030027329617,0.000783559273069059,0.000704527189927672,0.00068940406535807,0.000920256763170716,0.00092780158103785,0.000875586761690225,0.000723548496937997,0.000801709597768102,0.000867479457418009,0.000742171303359746,0.000818753990231022,"v_368",29,4.17484239969941e-05,2500.57819734028
"1335613",8.82824134663117e-05,8.59015700163874e-05,9.61323190875206e-05,0.000105826139512607,0.000100305129890929,9.69935541361329e-05,0.000101438388516078,0.000102887083447715,9.5544245021877e-05,0.000100559183297457,0.000102755597558751,9.01597515321606e-05,8.60656997448767e-05,9.65546136116583e-05,5.37030352571934e-05,8.50470056292165e-05,9.61762540828669e-05,8.25125616614143e-05,"v_3811",142,6.32431065013913e-05,2494.49885161534
"2609250",0.00114654316530529,0.00111451780585364,0.00108351804980423,0.00134403758652541,0.00121546216220772,0.00116347975669233,0.00120668600393064,0.00101763862012696,0.000953210108045361,0.00111762421168181,0.00110864202536176,0.00115431130163589,0.000848801008198197,0.000914457745623326,0.000798640852896262,0.000924475871716887,0.000969160714219659,0.000875142883721642,"v_3174",53,4.40664522099326e-05,2478.96581732432
"342113",0.000168385306196128,0.0001211432397667,0.000162784060321535,0.000118598259798611,0.000125592137426457,0.000142168634144743,0.000133554017312674,0.000159946732346666,0.000138405214751317,0.000164336651898864,0.000144347148951578,0.000131464465288274,0.000178718060184514,0.000191642574864659,0.000108940442950307,0.000141148188289893,0.000139892733211443,0.000128388271619884,"v_935",99,6.25039064941559e-05,2478.41482252354
"2161677",1.07179926892008e-05,8.81041743757819e-06,1.62356805570035e-05,1.07194580971822e-05,1.26435037677641e-05,1.24010023553047e-05,1.44911983594397e-05,1.34786572202246e-05,1.29475846057684e-05,1.55225584955806e-05,1.74754417616923e-05,1.59889214539792e-05,9.22132497266536e-06,1.02665665106067e-05,1.72616899040979e-05,1.52189378494388e-05,1.27786631298914e-05,1.78405538727382e-05,"v_793",2,4.29479470881292e-05,2476.73768712057
"316056",0.000694413105284535,0.000473559937269828,0.000696425244945149,0.000426497588121928,0.000372561911023449,0.000494268522447143,0.000385779199568867,0.000618670366408311,0.000412536833645861,0.000463652073324517,0.000384110209921997,0.000431256742550384,0.000465018245050124,0.000430706909325929,0.000468750779173503,0.000610547977253955,0.000509128841543568,0.000506544297458103,"v_54",28,4.98330592515075e-05,2455.32124997399
"55211",3.15898731892233e-05,1.76208348751564e-05,3.50348896230075e-05,2.23512105005075e-05,2.52870075355282e-05,2.65735764756528e-05,3.09406667674523e-05,3.36966430505616e-05,2.90204482543084e-05,3.07076700673443e-05,2.51646361368369e-05,2.44275188880238e-05,2.23946463621873e-05,2.78663948145039e-05,2.76187038465566e-05,2.83490018764055e-05,2.55573262597828e-05,2.35750176175469e-05,"v_2027",19,5.97193191997611e-05,2455.05180954433
"1082704",3.15898731892233e-05,2.86338566721291e-05,3.63166538775078e-05,2.2807357653579e-05,2.06510561540147e-05,2.74593623581746e-05,2.23242785537314e-05,3.50445087725841e-05,2.99133851236718e-05,3.64442677722328e-05,3.11062863358123e-05,3.24219796150134e-05,3.02986391959005e-05,2.83552789340566e-05,3.06874487183962e-05,3.40188022516866e-05,2.92564129552777e-05,3.34510385113842e-05,"v_2124",34,6.02990834539315e-05,2451.46343778809
"2643261",0.000168103253756938,0.000207044809783088,0.000164065824576035,0.000270039114618376,0.000236433520457189,0.000188229500035874,0.000201701815003012,0.000138380880794306,0.000158496294311992,0.000172772824994289,0.000159376028866634,0.000184316733427816,0.000133050546034172,0.000132243154339005,0.000177603609457718,0.00015189096794832,0.000139892733211443,0.000119786576002671,"v_3221",30,4.98057575455723e-05,2450.87520909993
"150026",0.000375693849000406,0.000306162005955842,0.000398201428398085,0.00043995392913754,0.000426507527099243,0.000401703897723619,0.00040653686208374,0.000370663073556177,0.000316992588623984,0.00035634395155072,0.00037991610389919,0.000388619618673106,0.000373244106036455,0.000291130493193633,0.000288462017952925,0.000333026169411248,0.00033560804746399,0.000295006301538493,"v_3186",168,5.45851528384279e-05,2448.75693651938
"375549",0.000466796786858613,0.000341403675706155,0.000471689245656101,0.000374496812671768,0.000476660092044707,0.0003520998883024,0.000431211064695759,0.0004739994455779,0.00045763014554871,0.000438343554038244,0.000431293902678566,0.000498765522022741,0.000382026320296136,0.00041188487072315,0.00049061558638536,0.000533259645822491,0.000335271766855309,0.000417978690732724,"v_169",6,4.24862981688405e-05,2441.20447056732
"1828",0.000238052258675933,0.000889852161195397,0.000252080303385054,0.000270951408924519,0.000268463730002192,0.000229418543573136,0.000303923511538519,0.000208469898339474,0.000229038306991696,0.000243974125919669,0.000258287029237812,0.000253602059728393,0.0001901349387221,0.000205331330212134,0.000175302050803839,0.000186506591292142,0.000225308007816506,0.000185095746429659,"v_3444",167,5.67022000453618e-05,2436.98524919624
"1288636",0.000350873234351731,0.000372240136737679,0.000366584576787078,0.000520235828078138,0.000448422933630034,0.000413219114196402,0.000462935039482641,0.000311806270361197,0.000355835342441289,0.000337109476893153,0.000392847930802843,0.000417932641338735,0.000317916156200463,0.000309952531796412,0.000276570631574546,0.000259915585624728,0.000334599205637946,0.000275891422389131,"v_3307",168,5.28345749458446e-05,2436.15250019394
"80880",0.000372027167290943,0.000365632323659495,0.000316595770861568,0.000208003101800641,0.000229268868322123,0.00020638811062757,0.000274549460809925,0.000326632793303444,0.000246897044378962,0.000294928611416032,0.000282053630033714,0.000262928930576547,0.000239315338576315,0.000272308454590854,0.000372468908819534,0.000351826033813496,0.000204794890686944,0.000266333982814449,"v_886",29,4.72098951940327e-05,2431.33740880921
"2080757",1.83334085473171e-05,1.10130217969727e-05,1.79446995630038e-05,1.93862540055422e-05,2.19154065307911e-05,1.90443964742179e-05,1.84077384565855e-05,1.7522254386292e-05,2.09840164300384e-05,1.99093685052012e-05,1.817445943216e-05,1.64330581610342e-05,1.40515428154901e-05,1.56442918256864e-05,1.03570139424587e-05,1.67109905797759e-05,2.48847650424201e-05,1.33804154045537e-05,"v_3525",30,5.46746856205577e-05,2430.30087653094
"39692",0.000311103840426012,0.000284135962361897,0.000312750478098067,0.00036354928099805,0.000358654056878909,0.000289651983584616,0.000326639444101965,0.000288892553086815,0.000279935708545406,0.000292566482949313,0.000337625534835895,0.000371298287097962,0.000234485120733491,0.000289174956715422,0.000212894175483874,0.000246785521597762,0.000314422369117065,0.000366368517029446,"v_3369",100,5.3453068206115e-05,2428.44252253357
"260552",3.49745024594973e-05,2.20260435939455e-05,3.2898615865507e-05,2.12108426178285e-05,3.16087594194103e-05,3.41027564770878e-05,3.48572068645982e-05,4.53781459747563e-05,3.34851326011251e-05,3.91438431627685e-05,4.19410602280615e-05,4.0416440342003e-05,3.55679677517092e-05,4.22884763413086e-05,3.68249384620755e-05,4.74472768247208e-05,3.39643414768166e-05,3.72740143412567e-05,"v_2556",9,5.75440211761998e-05,2425.82210206373
"2622970",0.000969132181055102,0.000830381843491745,0.00103951081039972,0.000798941738604874,0.000699607208482948,0.00103769816137424,0.0012861917679027,0.00106391534324973,0.00119787481025092,0.00138926898535447,0.00127745479277971,0.00127023098217724,0.000890955636644667,0.00107114510593997,0.000482943724205761,0.00097401202236408,0.000847090853268328,0.000776701256102425,"v_4819",27,4.5359702440352e-05,2421.80687218227
"2419771",0.000287129383094905,0.000246691688252189,0.000291387740523062,0.000343706879839436,0.000339267351101671,0.000330398134180617,0.000308623359655094,0.00027361674157056,0.000251808197160461,0.000282105628310987,0.000266675241283424,0.000279806125444636,0.000239754449289299,0.000220242295858492,0.000231306644714912,0.000235744331393267,0.000292227848944096,0.00023893598936703,"v_3215",162,5.56204460759775e-05,2404.30078418395
"876364",3.69488695338237e-05,3.96468784691019e-05,3.50348896230075e-05,3.05618592557959e-05,3.24516596705946e-05,3.14453988295225e-05,5.56148693794712e-05,3.18994887545316e-05,3.83962853826234e-05,4.15059716294873e-05,3.28538305119815e-05,2.88688859585736e-05,3.60070784646933e-05,3.348856218936e-05,2.22484003208373e-05,3.40188022516866e-05,2.79112905205523e-05,2.64422494899513e-05,"v_957",22,5.97050570183295e-05,2397.3133410212
"2528021",0.000709079832122388,0.000394266180331624,0.000763504240930663,0.000416234277177818,0.000359496957130093,0.000344127815359704,0.000456668575327207,0.000538697000234978,0.000598267702473435,0.000724835992358852,0.000556068556857049,0.000548508833212898,0.000381587209583152,0.000351507681958392,0.000335643970357459,0.000458657009305634,0.000363519337984543,0.000441235127031115,"v_4833",65,5.30560271646859e-05,2387.89775758597
"887061",2.5666771966244e-05,3.08364610315237e-05,2.43535208355052e-05,1.82458861228632e-05,1.39078541445405e-05,1.59441458853917e-05,1.56661603885834e-05,2.06672744043444e-05,2.05375479953567e-05,2.12591562004691e-05,1.88734771026277e-05,1.68771948680892e-05,1.22950999635538e-05,2.78663948145039e-05,4.67983592955543e-05,2.74537702382032e-05,1.24423825212101e-05,2.80351560857315e-05,"v_1209",3,3.99616368286445e-05,2387.19307049844
"1982042",0.000342975766054425,0.000231273457736428,0.000291814995274562,0.000235600004561472,0.000233483369578044,0.000243591117693484,0.000176244304371564,0.000363923744946065,0.000289758014108403,0.000268945198282125,0.000299529071795406,0.000349535588452268,0.000317477045487479,0.000293819355851173,0.000341781460101138,0.000427622312514622,0.000394793434591908,0.000512278761202912,"v_464",39,4.86997175416383e-05,2381.13371320507
"430914",4.99232817365405e-05,3.74442741097073e-05,5.04160606770108e-05,5.54218790981971e-05,5.01525649454644e-05,5.09326882450013e-05,5.75731394280441e-05,4.62767231227712e-05,4.64327172068935e-05,5.50038485821661e-05,4.47371309099323e-05,3.64192099785082e-05,4.7863067715263e-05,3.69107510262289e-05,3.52905660261557e-05,3.46156233438215e-05,4.06899536504437e-05,3.72740143412567e-05,"v_5291",79,6.19156708562937e-05,2380.20333147556
"32053",4.51283902703191e-06,0,3.84529276350082e-06,1.36844145921474e-06,3.3716010047371e-06,5.75760823639145e-06,2.34992405828752e-06,5.84075146209734e-06,4.91115278149835e-06,2.69957539053576e-06,3.8445971875723e-06,1.77654682821991e-06,8.78221425968129e-07,3.17774677709255e-06,1.53437243591981e-06,3.87933709887654e-06,3.69908669549488e-06,1.91148791493624e-06,"v_4588",9,3.81141136562869e-05,2379.07382132871
"2733867",0.000182205875716413,0.000257704710049162,0.000177737976624038,0.000160335724304661,0.000151300595087577,0.000178042962386874,0.00012297935905038,0.000195440529693257,0.000181712652915439,0.000171423037299021,0.00019991905375376,0.00019897324476063,0.000188817606583148,0.000165487274468589,0.000250102707054929,0.000178747917094388,0.000181255248079249,0.000224281248685852,"v_386",16,4.33632539785785e-05,2372.88722313656
"43990",2.70770341621914e-05,2.422864795334e-05,2.64897945930057e-05,3.21583742915465e-05,4.04592120568452e-05,2.56877905931311e-05,3.48572068645982e-05,2.74066030144568e-05,2.76810429502634e-05,2.09217092766521e-05,3.46013746881507e-05,2.70923391303537e-05,2.28337570751714e-05,2.34664377385296e-05,1.68780967951179e-05,1.76062222179782e-05,2.69024486945082e-05,2.13449483834547e-05,"v_3515",37,5.7454754380925e-05,2371.73692674689
"1272",0.000110846608601471,0.000107927613610333,0.000114077018650524,0.000172879771014129,0.000143714492826919,0.000127996060024395,0.00014177875151668,0.000110075700631835,0.0001071524243236,0.000113719613326319,0.000110444791933895,0.000127911371631834,9.79216889954464e-05,0.000104621201584278,8.93771943923291e-05,0.000104145280577532,0.000124760105820782,0.000102583184768245,"v_3241",125,6.01142170123234e-05,2365.08004819251
"2493671",0.00023438557696647,0.00016960053567338,0.000209782082986545,0.000181774640499025,0.000179116303376658,0.000296295377703529,0.000148436869681828,0.000310907693213182,0.000156263952138584,0.000148476646479467,0.000143298622445877,0.000160777487953902,0.000661739844466985,0.00016206508563172,0.000264679245196168,0.000306467630811247,0.000219927518077605,0.000259962356431329,"v_85",14,4.4138418079096e-05,2356.89032735394
"765869",1.18462024459588e-05,2.20260435939455e-06,1.36721520480029e-05,5.24569226032318e-06,7.58610226065847e-06,7.52918000143497e-06,9.39969623315007e-06,1.12322143501872e-05,1.2054647736405e-05,1.01234077145091e-05,6.64066786944307e-06,1.37682379187043e-05,1.09777678246016e-05,6.84437767373781e-06,1.03570139424587e-05,1.01459585662925e-05,5.04420913022029e-06,6.05304506396476e-06,"v_2997",3,3.46824818784032e-05,2341.68764975263
"1524217",0.00155777562164358,0.00123786364997974,0.00151248182031032,0.00102975219805909,0.00110799238018173,0.00178485855328135,0.00127365883959183,0.00196608679985677,0.00141307259576748,0.00151074987792858,0.00138090940800893,0.00124091795951161,0.00137309919950117,0.00166978371033225,0.00148565611107936,0.00201516641759333,0.00206913458521636,0.00221318442417701,"v_2825",8,3.7959307622229e-05,2334.89429972523
"2618749",7.0795162236563e-05,5.72677133442582e-05,7.86148742760168e-05,7.25273973383814e-05,0.000115055884286654,8.72499094283935e-05,0.000136687249390391,8.35676747653927e-05,7.58996338958836e-05,9.65098202116535e-05,0.000100309035712114,9.46011186027104e-05,9.00176961617333e-05,0.000124421008426162,3.10710418273762e-05,4.41647608179791e-05,4.37164791285759e-05,3.82297582987248e-05,"v_4639",112,6.34477507772349e-05,2330.76958585928
"2735906",7.0795162236563e-05,5.50651089848637e-05,8.11784027850174e-05,4.58427888836939e-05,6.15317183364521e-05,6.02334400114798e-05,5.52232153697566e-05,6.15525346390258e-05,6.29520492901152e-05,0.000213603902776142,0.000169511785088415,0.000114587270420184,0.000122511888922554,5.3043926971468e-05,0.000249719113945949,5.37138982921368e-05,4.10262342591251e-05,6.97693088951727e-05,"v_1312",33,6.03901201763392e-05,2324.87261111339
"664426",4.25899183176136e-05,4.4052087187891e-05,4.57162584105098e-05,3.87725080110844e-05,2.23368566563833e-05,3.14453988295225e-05,3.21156287965961e-05,4.62767231227712e-05,3.43780694704884e-05,4.31932062485722e-05,3.180530400628e-05,3.99723036349481e-05,2.94204177699323e-05,3.64218669066762e-05,4.18116488788149e-05,3.87933709887654e-05,2.48847650424201e-05,3.02652253198238e-05,"v_606",7,5.64270398374901e-05,2288.64982267967
"454601",5.020533417573e-05,3.52416697503128e-05,5.76793914525123e-05,3.17022271384749e-05,3.54018105497395e-05,3.94174717722184e-05,3.60321688937419e-05,4.62767231227712e-05,3.70568800785784e-05,5.39915078107152e-05,3.180530400628e-05,3.81957568067281e-05,4.0837296307518e-05,3.05552574720438e-05,3.75921246800354e-05,5.04313822853951e-05,2.8583851737915e-05,4.36456407243775e-05,"v_239",4,5.46477949614733e-05,2288.18583531824
"2594795",0.000185026400108308,9.69145918133601e-05,0.000183292288393539,0.000123159731329327,0.000126856487803233,0.000144383098851047,0.000131204093254386,0.000179715429602995,0.000145995178140905,0.000171760484222838,0.00014993929031532,0.000138126515894098,0.000133489656747156,0.000150820750882008,0.000288078424843945,0.000167408316343826,0.000125432667038145,0.000133804154045537,"v_1021",19,5.63443768311922e-05,2284.83106577224
"2290922",0.000494719978338373,0.000519814628817113,0.000439645139293594,0.00042421685235657,0.000584972774321887,0.0015793562285363,0.000724951571981699,0.000828488130469808,0.000517903384230735,0.00047445037488666,0.000672454998989919,0.000581374949534967,0.000948040029332596,0.000703015363916783,0.000566567021963391,0.00086270488868093,0.000754277405272275,0.000795816135251788,"v_1622",14,4.15713988775722e-05,2283.96022245321
"2599819",3.92052890473397e-05,2.422864795334e-05,3.50348896230075e-05,2.50880934189369e-05,2.27583067819754e-05,4.96040094212186e-05,2.38908945925898e-05,3.72909516426215e-05,2.14304848647201e-05,2.76706477529916e-05,2.51646361368369e-05,1.9542015110419e-05,2.15164249362192e-05,1.75998283038972e-05,2.60843314106368e-05,7.6989920885396e-05,2.79112905205523e-05,3.44067824688523e-05,"v_18",3,4.10458482124533e-05,2268.80839965795
"191390",5.33079110068144e-05,5.94703177036528e-05,6.19519389675133e-05,4.33339795418002e-05,4.88882145686879e-05,3.98603647134793e-05,4.62151731463212e-05,4.58274345487638e-05,5.08974015537102e-05,6.64770439919431e-05,9.47168943483722e-05,5.86260453312571e-05,9.08959175877014e-05,4.20440342815322e-05,4.21952419877948e-05,4.98345611932602e-05,3.69908669549488e-05,3.56811077454765e-05,"v_1504",71,6.19885940986858e-05,2265.58636081648
"160825",0.000193205920844803,0.000154182305157618,0.00018884660016304,0.000139352955263368,0.000137814191068629,0.000143054420027264,0.000152745063788689,0.000177918275306965,0.000130815251361729,0.000170748143451387,0.000157628484690464,0.000127911371631834,0.000145345645997725,0.000145443025566928,0.000156505988463821,0.000162036926514613,0.00012913175373364,0.000134441316683849,"v_850",29,4.97215592680986e-05,2264.77553932663
"1229205",0.000229308633061059,0.000174005744392169,0.000224735999289048,0.000157598841386231,0.000169001500362447,0.00020107339533244,0.000213059781284735,0.000239470809945991,0.000204929011518886,0.000241949444376768,0.000197472491907123,0.000199417381467685,0.000343384577553539,0.000288197188476317,0.000172616899040979,0.000230372941564053,0.000207148854947713,0.000197201836557589,"v_980",100,5.94424300065387e-05,2257.54964296305
"4891",0.000404745250236924,0.000297351588518264,0.000378974964580581,0.000348268351370152,0.000295436538040088,0.000307810594176312,0.000319198017917388,0.00036482232209408,0.000316992588623984,0.000461289944857798,0.000365935750489837,0.000320666702493694,0.000296399731264244,0.000319974656247242,0.00024204725176635,0.00032467067412136,0.000289873884683326,0.000300422183964146,"v_5533",117,5.65802874278601e-05,2254.43172470668
"1397108",3.52565548986868e-05,1.76208348751564e-05,3.63166538775078e-05,3.21583742915465e-05,2.61299077867125e-05,2.74593623581746e-05,3.09406667674523e-05,3.05516230325092e-05,3.34851326011251e-05,4.21808654771213e-05,3.42518658529169e-05,3.59750732714532e-05,2.89813070569483e-05,2.76219527547276e-05,2.72351107375767e-05,3.40188022516866e-05,2.55573262597828e-05,3.09023879581359e-05,"v_631",31,6.20693935820247e-05,2252.12877733694
"353",0.000751387698000812,0.000220260435939455,0.000449044743826596,0.000255442405720085,0.000258770377113572,0.000282122803583181,0.000321156287965961,0.000274515318718575,0.000248682918117689,0.000457240581771995,0.000435138499866138,0.000345982494795828,0.000334602363293857,0.000224397810874689,0.000213277768592854,0.000236639563031469,0.00021622843138211,0.00022364408604754,"v_1534",88,5.66764905917026e-05,2239.00956085708
"1913578",1.38205695202852e-05,1.32156261563673e-05,1.96537185690042e-05,1.48247824748264e-05,1.13791533909877e-05,1.63870388266526e-05,1.6057814398298e-05,2.0217985830337e-05,1.69658005179034e-05,1.55225584955806e-05,1.46793710798215e-05,1.77654682821991e-05,1.58079856674263e-05,1.36887553474756e-05,2.07140278849175e-05,1.70094011258433e-05,1.68140304340676e-05,1.87962978302063e-05,"v_412",2,4.50308461295988e-05,2234.98560731286
"1868589",0.000912439640778013,0.000557258902926821,0.000880572042841688,0.000597096623370699,0.000583286973819518,0.000572217680109058,0.000569464930125008,0.000699093021155651,0.000640235735333512,0.00067826831687211,0.000622125726716246,0.000651548549249653,0.000555914162637826,0.000537283647388418,0.000623722395201404,0.000735283585510139,0.000553854162498188,0.000689091393334514,"v_733",42,4.93607779258601e-05,2232.16762087817
"161895",2.3410352452728e-05,1.54182305157618e-05,2.26445018295048e-05,2.30354312301148e-05,2.36012070331597e-05,2.52448976518702e-05,2.62408186508773e-05,2.74066030144568e-05,2.90204482543084e-05,2.32838377433709e-05,2.44656184663692e-05,1.82096049892541e-05,2.15164249362192e-05,2.32219956787533e-05,1.15077932693986e-05,1.46221167573039e-05,2.01768365208812e-05,1.91148791493624e-05,"v_3520",49,5.84692743963047e-05,2228.17056644527
"2789216",0.000672977119906133,0.000431710454441331,0.00069984328295715,0.000507007560639062,0.00049098939631484,0.000461937337735099,0.000466068271560357,0.000594408783411906,0.000500044646843468,0.00052236783806867,0.000491758931174021,0.000547176423091733,0.000522980859164021,0.000484728604536502,0.000505959310744558,0.000686045845409013,0.000464403520588948,0.000542862567841892,"v_248",39,5.02815768302494e-05,2225.69852342658
"441209",8.12311024865743e-05,4.18494828284964e-05,7.0069779246015e-05,5.2228849026696e-05,5.35241659502015e-05,5.1818474127523e-05,6.22729875446192e-05,6.46975546570782e-05,4.46468434681668e-05,5.7028530125068e-05,6.25620815068584e-05,6.0846728866532e-05,4.43501820113905e-05,4.74217595966119e-05,5.48538145841333e-05,5.90852881213504e-05,5.68314228671486e-05,6.02118693204915e-05,"v_690",13,6.12820198553744e-05,2222.1680018338
"1526658",0.000718105510176452,0.000599108385755317,0.000737014446337658,0.000574517339293656,0.000572329270554123,0.000446436084790968,0.000502883748473528,0.000536001268790933,0.000503616394320922,0.00054902614505021,0.00049805009020823,0.000550729516748173,0.000475117791448758,0.000459306630319762,0.000531276455937235,0.000624274862373056,0.000423713566938505,0.00047946488532984,"v_51",11,4.75646879756469e-05,2210.61296786134
"47875",0.000542386840561397,0.000548448485489242,0.000571666857507122,0.000781608146788154,0.0012061902594447,0.000788792328385629,0.00113971316826945,0.00065820776092097,0.000719707116706849,0.000675568741481574,0.000656028083733929,0.000653325096077873,0.00122424066779957,0.000717193003383811,0.000479491386224941,0.000460745883128106,0.000419341919025647,0.000318899900475196,"v_3579",20,4.38173692051529e-05,2206.90574281702
