"","TECcM2TOMPOOA051310.extra.kraken2.report","X0n7bM2TOMPOOA100365.extra.kraken2.report","vcXtM2TOMPOOB050180.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","cuu6M2TOMPOOB051315.extra.kraken2.report","OeS0M2TOMPOOA051355.extra.kraken2.report","cSObM2TOMPOOM080315.extra.kraken2.report","s9OmM2TOMPOOB051285.extra.kraken2.report","abKIM2TOMPOOA051320.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"1612",4.46468434681668e-07,1.41026219594747e-06,2.08887382247199e-06,0,0,7.83308019429172e-07,7.33326179329051e-07,7.67186217959906e-07,1.39803534093538e-06,3.10025058882617e-06,1.27432527662416e-06,"v_4191",28,2.35260904342916e-05,163149.508714927
"1888195",3.12527904277168e-06,1.97436707432646e-06,1.49205273033713e-06,0,8.6124558503982e-07,1.17496202914376e-06,2.68886265753985e-06,7.67186217959906e-07,3.14557951710461e-06,1.77157176504352e-06,1.91148791493624e-06,"v_4245",28,2.50934731876239e-05,373331.78882544
"84022",4.46468434681668e-06,6.20515366216887e-06,5.6698003752811e-06,2.20260435939455e-06,1.72249117007964e-06,2.34992405828752e-06,7.33326179329051e-07,4.60311730775944e-06,3.8445971875723e-06,6.20050117765233e-06,2.86723187240436e-06,"v_4364",28,2.63421316052895e-05,20104.5416402712
"29322",1.02687739976784e-05,1.41026219594747e-05,9.25072692809022e-06,1.32156261563673e-05,6.88996468031856e-06,9.79135024286465e-06,9.77768239105401e-06,5.37030352571934e-06,8.73772088084615e-06,1.37296811790873e-05,9.55743957468119e-06,"v_4464",28,2.69796303790638e-05,10783.6802568704
"2041044",3.57174747745334e-06,4.51283902703191e-06,2.68569491460684e-06,2.20260435939455e-06,3.87560513267919e-06,4.30819410686045e-06,2.19997853798715e-06,1.53437243591981e-06,8.03870321037846e-06,3.98603647134793e-06,3.50439451071644e-06,"v_4467",28,2.636783124588e-05,24783.8644482282
"252966",2.05375479953567e-05,2.73590866013809e-05,2.20823804089896e-05,1.98234392345509e-05,1.93780256633959e-05,3.56405148840273e-05,1.24665450485939e-05,1.49601312502182e-05,1.64269152559908e-05,2.56877905931311e-05,1.24246714470856e-05,"v_4510",28,2.68506833498913e-05,3117.81848896888
"39950",2.23234217340834e-06,2.82052439189494e-06,2.38728436853941e-06,2.20260435939455e-06,8.6124558503982e-07,4.30819410686045e-06,2.4444205977635e-06,1.53437243591981e-06,5.94165019897538e-06,3.98603647134793e-06,6.3716263831208e-07,"v_4538",28,2.5727443463943e-05,11324.4004662248
"292691",2.94669166889901e-05,5.16155963716774e-05,4.058383426517e-05,3.96468784691019e-05,3.27273322315131e-05,3.28989368160252e-05,3.32441201295836e-05,4.29624282057547e-05,3.98440072166584e-05,3.32169705945661e-05,4.90615231500301e-05,"v_4937",28,2.49613099695472e-05,20448.3911077485
"59734",9.37583712831503e-06,1.43846743986642e-05,1.16380112966296e-05,8.81041743757819e-06,1.29186837755973e-05,7.04977217486255e-06,8.55547209217226e-06,3.60577522441156e-05,1.363084457412e-05,1.19581094140438e-05,1.84777165110503e-05,"v_4988",28,2.63726989820138e-05,53887.3498797233
"1940138",4.91115278149835e-06,3.66668170946342e-06,3.87933709887654e-06,0,2.58373675511946e-06,1.95827004857293e-06,1.9555364782108e-06,3.45233798081958e-06,2.09705301140308e-06,2.2144647063044e-06,4.7787197873406e-06,"v_4999",28,2.49800159872102e-05,18566.0687882847
"459349",1.607286364854e-05,2.05898280608331e-05,1.16380112966296e-05,4.4052087187891e-06,8.6124558503982e-06,2.34992405828752e-05,1.75998283038972e-05,1.6494503686138e-05,1.32813357388861e-05,3.89745788309575e-05,2.03892044259865e-05,"v_5062",28,2.70241055021079e-05,9927.48805387394
"869209",4.46468434681668e-06,4.23078658784241e-06,5.96821092134853e-06,2.20260435939455e-06,1.72249117007964e-06,3.52488608743127e-06,2.9333047173162e-06,4.60311730775944e-06,3.49508835233846e-06,3.98603647134793e-06,4.14155714902852e-06,"v_5105",28,2.56805341551104e-05,9376.30005044139
"771875",2.23234217340834e-06,1.12820975675798e-06,8.95231638202279e-07,0,8.6124558503982e-07,1.17496202914376e-06,1.71109441843445e-06,3.83593108979953e-07,1.74754417616923e-06,1.77157176504352e-06,1.27432527662416e-06,"v_5178",28,2.33628483984767e-05,186244.973839293
"526218",3.12527904277168e-06,6.76925854054786e-06,3.28251600674169e-06,0,1.29186837755973e-06,2.7415780680021e-06,3.4221888368689e-06,2.68515176285967e-06,2.44656184663692e-06,3.98603647134793e-06,4.7787197873406e-06,"v_5240",28,2.59699787046175e-05,21023.0293114876
"2246",1.607286364854e-05,3.10257683108444e-05,2.2380790955057e-05,2.64312523127346e-05,1.67942889082765e-05,2.66324726605919e-05,2.27331115592006e-05,1.87960623400177e-05,2.20190566197323e-05,2.52448976518702e-05,1.65662285961141e-05,"v_5273",28,2.57181801815704e-05,2752.23895032594
"2177",8.92936869363336e-07,2.25641951351595e-06,2.98410546067426e-07,0,0,1.17496202914376e-06,7.33326179329051e-07,7.67186217959906e-07,2.09705301140308e-06,8.85785882521762e-07,9.5574395746812e-07,"v_5351",28,2.27935813274982e-05,98546.3887142822
"1042877",3.12527904277168e-06,5.07694390541089e-06,3.28251600674169e-06,2.20260435939455e-06,1.72249117007964e-06,4.30819410686045e-06,1.71109441843445e-06,2.30155865387972e-06,4.19410602280615e-06,3.54314353008705e-06,1.5929065957802e-06,"v_5369",28,2.59564969111769e-05,20295.6383107429
"523850",1.78587373872667e-06,3.66668170946342e-06,4.17774764494397e-06,6.60781307818364e-06,8.6124558503982e-07,7.83308019429172e-07,2.68886265753985e-06,2.30155865387972e-06,4.89312369327384e-06,3.54314353008705e-06,4.14155714902852e-06,"v_5390",28,2.3703984639818e-05,25676.1459353411
"1273541",4.46468434681668e-06,4.51283902703191e-06,5.07297928314625e-06,4.4052087187891e-06,2.15311396259955e-06,4.69984811657503e-06,2.9333047173162e-06,4.60311730775944e-06,5.24263252850769e-06,7.52918000143497e-06,2.23006923409228e-06,"v_5492",28,2.66091908145073e-05,20814.4370342333
"981330",8.92936869363336e-07,1.12820975675798e-06,1.49205273033713e-06,0,8.6124558503982e-07,1.95827004857293e-06,1.22221029888175e-06,3.83593108979953e-07,1.39803534093538e-06,1.77157176504352e-06,1.27432527662416e-06,"v_5571",28,2.33268795633208e-05,417758.221979582
"1678078",3.57174747745334e-06,5.07694390541089e-06,1.79046327640456e-06,0,2.15311396259955e-06,1.95827004857293e-06,2.9333047173162e-06,1.53437243591981e-06,4.19410602280615e-06,3.54314353008705e-06,1.5929065957802e-06,"v_6145",28,2.56587894183152e-05,69360.6081991033
"224399",0,2.82052439189494e-07,0,0,0,3.91654009714586e-07,2.4444205977635e-07,0,3.49508835233846e-07,0,0,"v_6286",28,1.54770011762521e-05,6088.48924105527
"2752521",0,0,0,0,0,0,2.4444205977635e-07,0,3.49508835233846e-07,4.42892941260881e-07,0,"v_6681",28,1.51627723612985e-05,10811.6038811925
"190062",0,0,0,0,0,0,2.4444205977635e-07,0,3.49508835233846e-07,4.42892941260881e-07,0,"v_6773",28,1.51627723612985e-05,10811.6038811925
"2592814",1.42869899098134e-05,2.11539329392121e-05,1.16380112966296e-05,2.20260435939455e-05,1.03349470204778e-05,1.64494684080126e-05,1.22221029888175e-05,8.05545528857901e-06,1.22328092331846e-05,1.1072323531522e-05,1.33804154045537e-05,"v_57",27,2.64795445518337e-05,11505.7023556367
"2744517",0.000111170640235735,0.000151744212283948,0.000137865672283151,9.91171961727547e-05,9.12920320142209e-05,9.90884644577903e-05,9.67990556714347e-05,0.000181055947438538,9.15713148312676e-05,0.000114709271786568,0.000157060590343928,"v_94",27,2.19838199085473e-05,6895.55175991718
"2744515",3.43780694704884e-05,5.44361207635724e-05,4.44631713640465e-05,5.06599002660746e-05,3.78948057417521e-05,3.25072828063106e-05,2.8599720993833e-05,6.86631665074116e-05,3.00577598301107e-05,2.83451482406964e-05,4.17341528094412e-05,"v_97",27,2.37981913374584e-05,31778.0001502928
"396",0.000171443878917761,0.000306308948959791,0.000218436519721356,0.00026651512748674,0.000162775415572526,0.000158228219924693,0.000157909570615522,0.000188344216509157,0.000154133396338126,0.000182471891799483,0.000201024812387461,"v_133",27,2.00525376486394e-05,1720.25794541317
"1138194",0.000150906330922404,0.000190667448892098,0.000179643148732591,0.000196031787986115,0.000138660539191411,0.000114362970836659,0.000121732145768622,0.000150752091829122,0.000123027110002314,0.000108951663550177,0.000148777476045871,"v_138",27,2.10424426067378e-05,3226.34807235509
"653931",0.000757656933654791,0.000625028205243919,0.000970132685265203,0.000645363077302603,0.000636029864551907,0.000625863107523909,0.000799081093408889,0.000856563412352235,0.000940528275614279,0.000795878615445803,0.000923248662914203,"v_367",27,1.66381045871254e-05,14642.2171489987
"2220096",0.000562550227698902,0.000517566225912722,0.00059831314486519,0.000436115663160121,0.000487895623925058,0.000487217588084945,0.00051503941994877,0.000454557834141244,0.000569349892595935,0.000441121369495837,0.000539676754650331,"v_505",27,1.84461004943555e-05,14705.8225742497
"1940610",0.000648272167157782,0.00099818358229162,0.000851663698476435,0.000601310990114712,0.00052665167525185,0.000694010905214246,0.000614282896217968,0.000605693519079346,0.000678396649188895,0.000684712487189322,0.000713940736228685,"v_732",27,1.77229547710194e-05,6302.18808761153
"2752316",0.000104920082150192,0.000147513425696105,0.000129211766447196,0.000114535426688516,0.000194641502218999,0.000115929586875517,0.000114154441915556,0.000143080229649522,0.000114988406791935,0.000111609021197742,0.000114370693577018,"v_838",27,2.03285087006017e-05,4358.1630066729
"2509614",0.000397356906866685,0.000617694841824992,0.000533856466914626,0.000477965145988617,0.000636460487344427,0.000475467967793507,0.000497439591644873,0.000538181131898874,0.000441429658900347,0.000464594695382664,0.000403961112689859,"v_841",27,1.74434831147083e-05,3074.66370928294
"2045208",0.000265202250200911,0.000304616634324654,0.000298112135521359,0.000484572959066801,0.000279043569552902,0.000269066304673921,0.000261308561900918,0.000431158654493467,0.000263180152931086,0.000283008589465703,0.000271749865240102,"v_1118",27,1.89379592455117e-05,4917.70002269876
"1590041",3.43780694704884e-05,5.020533417573e-05,4.65520451865185e-05,2.86338566721291e-05,4.47847704220706e-05,3.68154769131711e-05,3.73996351457816e-05,4.33460213147347e-05,3.94944983814246e-05,3.58743282421313e-05,3.85483396178808e-05,"v_1234",27,2.49351685617395e-05,13371.7669020531
"1499686",7.76855076346102e-05,9.22311476149646e-05,8.50470056292165e-05,7.92937569382037e-05,8.6124558503982e-05,7.08893757583401e-05,6.79548926178254e-05,0.000103186546315607,0.000166016696736077,6.86484058954365e-05,9.11142572786274e-05,"v_1484",27,2.22652684078107e-05,10190.5742408511
"981334",0,5.64104878378988e-07,1.19364218426971e-06,0,0,3.91654009714586e-07,7.33326179329051e-07,3.83593108979953e-07,3.49508835233846e-07,8.85785882521762e-07,9.5574395746812e-07,"v_1572",27,1.99119890085821e-05,27291.95765473
"2799325",0.000279489240110724,0.000277257547723273,0.000382562320058441,0.000295148984158869,0.000272584227665103,0.000314889823810527,0.000310441415915965,0.000348302542953797,0.000360343609126095,0.000361400640068879,0.000501765577670763,"v_1708",27,1.80267878066807e-05,432.222652774936
"2562449",8.48290025895169e-06,1.04359402500113e-05,9.84754802022507e-06,4.4052087187891e-06,6.02871909527874e-06,6.26646415543338e-06,8.31103003239591e-06,1.11242001604186e-05,9.78624738654768e-06,1.37296811790873e-05,1.14689274896174e-05,"v_1822",27,2.70592055417253e-05,30664.8936225351
"1076550",1.607286364854e-05,1.83334085473171e-05,2.6558538600001e-05,8.81041743757819e-06,1.46411749456769e-05,1.37078903400105e-05,1.68665021245682e-05,1.80288761220578e-05,1.78249505969261e-05,1.8601503532957e-05,2.3893598936703e-05,"v_2023",27,2.66979923109782e-05,39173.2883535539
"79967",5.80408965086168e-06,5.64104878378988e-06,2.68569491460684e-06,2.20260435939455e-06,1.72249117007964e-06,3.52488608743127e-06,2.19997853798715e-06,2.68515176285967e-06,3.49508835233846e-06,2.2144647063044e-06,1.5929065957802e-06,"v_2036",27,2.62412091949197e-05,86705.1371038505
"1055101",1.91981426913117e-05,2.65129292838124e-05,2.05903276786524e-05,2.20260435939455e-05,1.20574381905575e-05,2.34992405828752e-05,1.14887768094885e-05,1.80288761220578e-05,1.85239682673938e-05,2.25875400043049e-05,1.94334604685184e-05,"v_2259",27,2.64263629396686e-05,11925.9141395037
"717774",3.57174747745334e-06,7.61541585811634e-06,5.37138982921368e-06,2.20260435939455e-06,3.87560513267919e-06,3.91654009714586e-06,5.13328325530335e-06,1.22749794873585e-05,8.73772088084615e-06,4.87182235386969e-06,6.05304506396476e-06,"v_2285",27,2.6439638305748e-05,16101.8363022225
"2686358",3.57174747745334e-06,5.64104878378988e-06,2.68569491460684e-06,2.20260435939455e-06,2.58373675511946e-06,5.48315613600421e-06,3.4221888368689e-06,5.37030352571934e-06,2.44656184663692e-06,5.75760823639145e-06,3.82297582987248e-06,"v_2349",27,2.64599264414045e-05,43585.2919027589
"2698686",3.12527904277168e-06,3.10257683108444e-06,3.58092655280912e-06,0,8.6124558503982e-07,2.34992405828752e-06,1.71109441843445e-06,5.7538966346993e-06,2.09705301140308e-06,8.85785882521762e-07,4.46013846818456e-06,"v_2372",27,2.51509054325956e-05,30750.7886982788
"225848",3.12527904277168e-06,8.46157317568482e-06,6.86344255955081e-06,0,3.44498234015928e-06,7.44142618457713e-06,5.3777253150797e-06,8.43904839755897e-06,5.94165019897538e-06,8.85785882521762e-06,3.50439451071644e-06,"v_2400",27,2.66887293495957e-05,11637.5825027508
"314282",1.339405304045e-06,3.10257683108444e-06,2.08887382247199e-06,0,1.29186837755973e-06,1.56661603885834e-06,4.888841195527e-07,1.15077932693986e-06,1.74754417616923e-06,3.54314353008705e-06,2.86723187240436e-06,"v_2484",27,2.49737775335897e-05,71138.8927110526
"69539",5.35762121618002e-06,5.07694390541089e-06,3.87933709887654e-06,2.20260435939455e-06,2.58373675511946e-06,2.7415780680021e-06,2.19997853798715e-06,3.83593108979953e-06,3.8445971875723e-06,2.65735764756528e-06,3.82297582987248e-06,"v_2485",27,2.60905865163849e-05,20121.0220698281
"1810504",0.000467005982677025,0.000520950855182996,0.000743639080800027,0.000420697432644359,0.000315646506917094,0.000836181310740641,0.000401373862152767,0.000353289253370537,0.000418711584610147,0.000400375218899836,0.000383253326944716,"v_2657",27,1.86737876043398e-05,1141.1515654673
"45065",2.00910795606751e-05,2.228214269597e-05,2.59617175078661e-05,4.4052087187891e-06,1.33493065681172e-05,2.31075865731606e-05,1.75998283038972e-05,2.07140278849175e-05,1.817445943216e-05,2.43591117693484e-05,2.73979934474194e-05,"v_2666",27,2.708192281652e-05,20648.5405931216
"254247",3.83962853826234e-05,4.00514463649082e-05,0.000101161175116858,8.81041743757819e-06,2.8421104306314e-05,3.64238229034565e-05,2.61553003960695e-05,2.4166365865737e-05,3.35528481824492e-05,2.87880411819573e-05,0.000187962978302064,"v_2685",27,2.421776615325e-05,317.851059090858
"29546",8.92936869363336e-06,3.94873414865292e-06,2.98410546067426e-06,0,1.72249117007964e-06,5.09150212628962e-06,4.64439913575065e-06,1.91796554489977e-06,2.44656184663692e-06,2.2144647063044e-06,1.5929065957802e-06,"v_2869",27,2.53324889170361e-05,5926.43983660852
"202",8.92936869363336e-07,1.41026219594747e-06,3.58092655280912e-06,0,1.29186837755973e-06,2.7415780680021e-06,1.4666523586581e-06,1.15077932693986e-06,1.74754417616923e-06,2.2144647063044e-06,1.5929065957802e-06,"v_2924",27,2.39721922569819e-05,21906.7386368715
"2740405",1.339405304045e-06,2.25641951351595e-06,8.95231638202279e-07,0,8.6124558503982e-07,2.34992405828752e-06,1.9555364782108e-06,3.83593108979953e-07,1.39803534093538e-06,2.65735764756528e-06,9.5574395746812e-07,"v_2976",27,2.34115278363066e-05,63272.6811682702
"148813",9.8223055629967e-06,1.32564646419062e-05,1.4025295665169e-05,8.81041743757819e-06,4.73685071771901e-06,9.79135024286465e-06,7.33326179329051e-06,1.03570139424587e-05,1.25823180684185e-05,8.85785882521762e-06,9.87602089383723e-06,"v_2980",27,2.70394505583647e-05,12836.8915488564
"243159",3.12527904277168e-06,4.51283902703191e-06,4.4761581910114e-06,8.81041743757819e-06,1.29186837755973e-06,3.13323207771669e-06,1.22221029888175e-06,2.68515176285967e-06,2.79607068187077e-06,3.10025058882617e-06,4.46013846818456e-06,"v_2991",27,2.46907483765833e-05,10823.8422436155
"73044",0.00107732833288687,0.000665643756487206,0.000766019871755084,0.000667389120896548,0.000694594564334615,0.000890621218090969,0.00195309205761304,0.000729977686388851,0.000700765214643861,0.000912802351938675,0.000802187761634908,"v_3025",27,1.6260426998813e-05,577.512880755222
"104336",0.000368782927047058,0.000452412112459949,0.000345261001800012,0.000605716198833501,0.000303589068726536,0.000413194980248888,0.000334396737774047,0.000446502378852665,0.000396343019155181,0.000399046540076054,0.000354262426901516,"v_3148",27,1.8828845791753e-05,10343.1297685388
"396015",1.96446111259934e-05,1.80513561081276e-05,1.04443691123599e-05,8.81041743757819e-06,1.24880609830774e-05,1.76244304371564e-05,1.14887768094885e-05,1.84124692310377e-05,2.726168914824e-05,1.28438952965655e-05,9.23885825552516e-06,"v_3265",27,2.71606279537183e-05,25432.1583146259
"2626815",0.000799178498080186,0.000843618845615777,0.000730807427319127,0.000834787052210534,0.00108043258643245,0.00112992181802658,0.000762414784442436,0.000720004265555372,0.000995051653910759,0.00104478444843442,0.000681764022993925,"v_3330",27,1.67799312022821e-05,1355.37009718636
"2041",0.000406732743995,0.000435206913669389,0.000403749468829228,0.00053743546369227,0.000472393203394341,0.000493875706250093,0.000376440772055579,0.000421952419877948,0.00046170117134391,0.0005128700259801,0.000451748310563265,"v_3653",27,1.82102924572969e-05,18587.9000702813
"189426",1.11617108670417e-05,1.66410939121802e-05,1.04443691123599e-05,1.98234392345509e-05,7.32058747283847e-06,1.33162363302959e-05,9.53324033127766e-06,8.82264150653892e-06,8.3882120456123e-06,1.55012529441308e-05,1.08317648513054e-05,"v_3976",27,2.68593376487336e-05,31017.0854428678
"60520",3.12527904277168e-06,5.07694390541089e-06,2.68569491460684e-06,1.32156261563673e-05,4.3062279251991e-07,3.13323207771669e-06,1.9555364782108e-06,3.06874487183962e-06,4.89312369327384e-06,2.65735764756528e-06,2.23006923409228e-06,"v_4155",27,2.51667295834906e-05,17229.7018788411
"45634",5.35762121618002e-06,2.25641951351595e-06,2.98410546067426e-06,2.20260435939455e-06,8.6124558503982e-07,3.91654009714586e-06,3.4221888368689e-06,2.68515176285967e-06,3.49508835233846e-06,7.52918000143497e-06,2.54865055324832e-06,"v_4242",27,2.5693730729702e-05,14026.1621107819
"2419773",1.339405304045e-06,2.53847195270545e-06,1.19364218426971e-06,4.4052087187891e-06,0,3.13323207771669e-06,9.77768239105401e-07,2.30155865387972e-06,6.99017670467692e-07,3.54314353008705e-06,1.5929065957802e-06,"v_4271",27,2.3460960960961e-05,50511.8213635266
"519472",1.339405304045e-06,1.69231463513696e-06,1.49205273033713e-06,0,1.29186837755973e-06,7.83308019429172e-07,1.22221029888175e-06,7.67186217959906e-07,1.74754417616923e-06,1.77157176504352e-06,1.91148791493624e-06,"v_4296",27,2.2981109527968e-05,10446.8243235235
"1160721",3.12527904277168e-06,4.23078658784241e-06,4.77456873707882e-06,0,1.72249117007964e-06,4.30819410686045e-06,3.17774677709255e-06,4.21952419877948e-06,3.8445971875723e-06,3.54314353008705e-06,2.54865055324832e-06,"v_4344",27,2.57864878803507e-05,7297.75040258291
"36845",5.80408965086168e-06,7.33336341892685e-06,4.4761581910114e-06,2.20260435939455e-06,2.58373675511946e-06,6.65811816514796e-06,6.11105149440875e-06,6.90467596163915e-06,9.43673855131384e-06,6.20050117765233e-06,9.55743957468119e-06,"v_4363",27,2.63998521608279e-05,9576.36474781923
"2684943",3.12527904277168e-06,3.38462927027393e-06,2.08887382247199e-06,2.20260435939455e-06,1.72249117007964e-06,4.69984811657503e-06,1.4666523586581e-06,2.30155865387972e-06,5.94165019897538e-06,2.65735764756528e-06,3.1858131915604e-06,"v_4449",27,2.57911433213834e-05,43774.1380687312
"626937",4.06286275560318e-05,2.5102667087865e-05,2.71553596921358e-05,1.10130217969727e-05,1.76555344933163e-05,3.75987849326003e-05,3.20219098307019e-05,2.33991796477771e-05,2.69121803130061e-05,2.65735764756528e-05,3.02652253198238e-05,"v_4460",27,2.58980136223552e-05,3380.42969769429
"669357",1.74122689525851e-05,1.80513561081276e-05,1.43237062112365e-05,1.32156261563673e-05,1.37799293606371e-05,2.07576625148731e-05,1.61331759452391e-05,1.57273174681781e-05,1.39803534093538e-05,1.41725741203482e-05,1.97520417876745e-05,"v_4618",27,2.62116327226023e-05,6363.20774661343
"232244",4.01821591213501e-06,9.30773049325331e-06,7.16185310561824e-06,4.4052087187891e-06,9.90432422795793e-06,2.7415780680021e-06,5.62216737485605e-06,1.87960623400177e-05,4.19410602280615e-06,3.98603647134793e-06,9.55743957468119e-06,"v_4927",27,2.55303939339784e-05,79887.150652564
"760011",1.4733458344495e-05,1.60769890338012e-05,1.22348323887645e-05,1.10130217969727e-05,6.02871909527874e-06,1.1357966281723e-05,1.19776609290412e-05,1.22749794873585e-05,2.06210212787969e-05,1.72728247091744e-05,1.14689274896174e-05,"v_5112",27,2.71953441570803e-05,10997.0531671917
"28184",5.35762121618002e-06,7.61541585811634e-06,6.26662146741596e-06,6.60781307818364e-06,2.58373675511946e-06,1.01830042525792e-05,6.3554935541851e-06,3.83593108979953e-06,5.94165019897538e-06,9.3007517664785e-06,6.69020770227684e-06,"v_5143",27,2.67479805274702e-05,32526.7112862635
"1785996",0,1.69231463513696e-06,8.95231638202279e-07,0,4.3062279251991e-07,7.83308019429172e-07,9.77768239105401e-07,3.83593108979953e-07,6.99017670467692e-07,1.32867882378264e-06,9.5574395746812e-07,"v_5233",27,2.186604858636e-05,140855.212212846
"157691",1.339405304045e-06,1.12820975675798e-06,1.79046327640456e-06,0,4.3062279251991e-07,7.83308019429172e-07,1.4666523586581e-06,3.83593108979953e-07,1.04852650570154e-06,2.2144647063044e-06,6.3716263831208e-07,"v_5239",27,2.21234043494613e-05,42458.1782437268
"693075",2.94669166889901e-05,1.77693036689381e-05,2.05903276786524e-05,1.10130217969727e-05,1.20574381905575e-05,2.07576625148731e-05,2.76219527547276e-05,1.49601312502182e-05,2.79607068187077e-05,2.2144647063044e-05,2.58050868516392e-05,"v_5256",27,2.66730682030354e-05,3592.03019121508
"170861",5.80408965086168e-06,4.23078658784241e-06,2.68569491460684e-06,2.20260435939455e-06,3.01435954763937e-06,3.13323207771669e-06,2.68886265753985e-06,2.68515176285967e-06,3.8445971875723e-06,5.75760823639145e-06,2.86723187240436e-06,"v_5348",27,2.5974025974026e-05,47966.396906605
"2224",1.071524243236e-05,7.33336341892685e-06,7.46026365168566e-06,6.60781307818364e-06,5.59809630275883e-06,1.09663122720084e-05,1.09998926899358e-05,6.13748974367925e-06,1.50288799150554e-05,2.2144647063044e-05,1.30618340853976e-05,"v_5361",27,2.64242680477751e-05,6852.45225112171
"164451",1.78587373872667e-06,1.69231463513696e-06,5.96821092134853e-07,0,4.3062279251991e-07,1.17496202914376e-06,4.888841195527e-07,3.83593108979953e-07,2.44656184663692e-06,2.2144647063044e-06,2.23006923409228e-06,"v_5476",27,2.34406132064415e-05,36721.2510147501
"374847",1.339405304045e-06,3.10257683108444e-06,1.79046327640456e-06,4.4052087187891e-06,1.72249117007964e-06,3.91654009714586e-06,2.9333047173162e-06,1.15077932693986e-06,2.44656184663692e-06,3.10025058882617e-06,2.86723187240436e-06,"v_5516",27,2.37135404315864e-05,9036.75061758955
"1647475",4.46468434681668e-07,1.97436707432646e-06,8.95231638202279e-07,0,0,1.17496202914376e-06,2.4444205977635e-07,3.83593108979953e-07,1.74754417616923e-06,8.85785882521762e-07,9.5574395746812e-07,"v_5556",27,2.2317443313694e-05,86467.5437707714
"754066",4.46468434681668e-07,8.46157317568482e-07,1.49205273033713e-06,0,4.3062279251991e-07,3.91654009714586e-07,4.888841195527e-07,3.83593108979953e-07,1.04852650570154e-06,1.77157176504352e-06,9.5574395746812e-07,"v_5579",27,2.22900831420101e-05,54163.0463535894
"2562660",3.12527904277168e-06,5.64104878378988e-06,3.87933709887654e-06,2.20260435939455e-06,1.72249117007964e-06,5.87481014571879e-06,4.15551501619795e-06,2.30155865387972e-06,3.49508835233846e-06,4.42892941260881e-06,7.32737034058892e-06,"v_5687",27,2.63351943537343e-05,33524.7139863173
"1983744",4.46468434681668e-07,2.25641951351595e-06,1.49205273033713e-06,0,4.3062279251991e-07,1.56661603885834e-06,1.22221029888175e-06,1.15077932693986e-06,1.39803534093538e-06,4.42892941260881e-07,1.91148791493624e-06,"v_5693",27,2.33814211227758e-05,41734.477977104
"1417599",0,2.82052439189494e-07,2.98410546067426e-07,0,0,0,0,0,0,4.42892941260881e-07,0,"v_6009",27,1.56651419261859e-05,34874.5299296548
"2560227",0,2.82052439189494e-07,0,0,0,0,0,0,3.49508835233846e-07,0,3.1858131915604e-07,"v_6101",27,1.50391770562315e-05,24689.7659486097
"1278479",0,0,2.98410546067426e-07,0,0,0,2.4444205977635e-07,0,3.49508835233846e-07,0,0,"v_6641",27,1.44464830037127e-05,8405.72523280008
"1777491",0,0,2.98410546067426e-07,0,0,0,2.4444205977635e-07,0,3.49508835233846e-07,0,0,"v_7337",27,1.44464830037127e-05,8405.72523280008
"1987939",0,0,2.98410546067426e-07,0,0,0,2.4444205977635e-07,0,3.49508835233846e-07,0,0,"v_7452",27,1.44464830037127e-05,8405.72523280008
"1325120",0.000356728279310653,0.000694695157723724,0.000559818184422492,0.000499991189582562,0.000312201524576935,0.000370113039180284,0.000392818390060595,0.000369783757056675,0.000376071506711618,0.000536343351866927,0.000414474296222008,"v_8",26,1.88825317698597e-05,3230.03965809314
"1549949",0.000327261362621663,0.00055225867593303,0.000837936813357333,0.000546245881129848,0.00120789693301835,0.000362279958985992,0.000348085493121523,0.000619886464111604,0.000382712174581061,0.000678069093070408,0.000453341217159045,"v_33",26,1.6795995834593e-05,1043.72969982973
"1325090",0.000403607464952228,0.000515591858838395,0.000810781453665198,0.000579284946520766,0.000675216538671219,0.000405753554064311,0.000363240900827656,0.000563114683982571,0.000327839287449347,0.000617835653058929,0.0005406324986078,"v_37",26,1.71765231281884e-05,1232.95977228391
"83627",0.000308956156799714,0.0005127713344465,0.000602192481964067,0.000354619301862522,0.000412106012441554,0.000327814406131109,0.000331463433056731,0.000344083018755018,0.00030896581034672,0.000475224125972925,0.000381979001668092,"v_38",26,1.83307975730024e-05,9533.68303560213
"2744520",2.00910795606751e-05,3.01796109932759e-05,2.4469664777529e-05,3.74442741097073e-05,1.98086484559159e-05,1.52745063788689e-05,1.68665021245682e-05,3.14546349363562e-05,1.29318269036523e-05,2.25875400043049e-05,2.48493428941711e-05,"v_99",26,2.44158507703201e-05,54920.8324838464
"2632610",6.07197071167068e-05,8.54618890744167e-05,7.99740263460703e-05,7.70911525788092e-05,6.2009682122867e-05,6.93227597194817e-05,6.74660084982726e-05,0.000106638884296427,5.52223959669476e-05,5.35900458925666e-05,8.53797935338187e-05,"v_290",26,2.26963231956423e-05,7699.64920730492
"2319844",0.000160282168050719,0.000123821020804188,0.000166214674159557,0.000101319800532149,0.000125741855415814,0.000110838084749228,0.000158887338854628,0.000158423954008721,0.000179298032474963,0.000143497312968525,0.000185732909067971,"v_353",26,2.09270691639636e-05,8268.47463155679
