"","cuu6M2TOMPOOB051315.extra.kraken2.report","abKIM2TOMPOOA051320.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","vcXtM2TOMPOOB050180.extra.kraken2.report","X1qGgM2TOMPOOM080340.extra.kraken2.report","OeS0M2TOMPOOA051355.extra.kraken2.report","s9OmM2TOMPOOB051285.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","cSObM2TOMPOOM080315.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","aFJgM2TOMPOOM090325.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"59930",0.000213059781284735,0.000177157176504352,0.000205635295366455,0.000138462493375286,6.40158374675841e-05,0.000151065192941784,0.000199220036083292,0.000127432527662416,8.86100081743691e-05,0.000181712652915439,5.48702081012284e-05,"v_4585",351,2.2242982339072e-05,41466.8185270251
"29543",0.000178594228429851,0.000167413531796613,0.000184316733427816,0.000149503683579781,6.43953780059294e-05,0.000125398776665268,0.000183841647333003,0.000137627129875409,0.000129270877726244,0.000168765068309671,6.12319713593418e-05,"v_2840",350,2.24572750342473e-05,37018.5109177029
"2718",8.61638821372089e-05,8.23780870745238e-05,9.72659388450403e-05,7.87803841618006e-05,5.28826483427868e-05,8.21325320848537e-05,0.000103804124064452,7.74152605549177e-05,7.67186217959906e-05,9.50977765871953e-05,5.08941060649075e-05,"v_2806",349,2.40737620067888e-05,38811.6941542821
"2560010",0.000169586186206416,0.000111609021197742,0.000137682379187043,9.63866063797787e-05,4.47857835247525e-05,0.000108287832480923,0.000144347148951578,8.50612122146626e-05,6.78959802894517e-05,0.00011251004553978,4.69180040285866e-05,"v_3718",349,2.33617568041117e-05,29083.8960353808
"2649046",0.000135903941370961,0.000140397062379699,0.000143456156378758,0.000113396007505622,4.08638646285171e-05,9.97323603887509e-05,0.000140153042928772,8.72912814487549e-05,8.01709597768102e-05,0.000127689972318957,4.21466815850015e-05,"v_4459",349,2.3310566679876e-05,25717.6437489537
"1883416",0.000147261907652684,0.000137296811790873,0.000152338890519858,0.000126824482078656,0.000102602458866029,0.000120265493409964,0.000141551078269708,0.000113733530938706,0.000119297456892765,0.000129475846057684,0.000104173873351607,"v_2220",348,2.26372382569327e-05,43496.8598846727
"2773299",0.00020326843104187,0.000168742210620396,0.000186537416963091,0.000131897461361802,5.78166753412765e-05,0.000136154227295427,0.000183841647333003,0.00012711394634326,9.43639048090685e-05,0.000170104473613716,5.72558693230209e-05,"v_2866",348,2.22732031093392e-05,25807.1427383409
"427923",0.000103396658564651,8.81356953109153e-05,0.000109257629935525,8.23613107146097e-05,4.01047835518264e-05,8.1643647965301e-05,0.000101008053382581,7.1999378129265e-05,7.05811320523114e-05,0.000111170640235735,3.89657999559448e-05,"v_2888",348,2.40714440459283e-05,45064.4605790509
"1550024",9.16470382732131e-05,8.63641235458717e-05,8.92714781180507e-05,6.80376045033732e-05,2.79594863247749e-05,7.2599291753576e-05,9.12218059960338e-05,6.3716263831208e-05,4.79491386224941e-05,7.32208232877936e-05,2.14709509961328e-05,"v_4337",348,2.44057207009323e-05,29252.8020099577
"158787",0.000150395139730401,0.000138182597673395,0.000138570652601153,0.000116976934058431,5.66780537262404e-05,9.6310171551882e-05,0.000129667777871757,9.11142572786274e-05,7.28826907061911e-05,0.000108491829627645,4.13514611777373e-05,"v_3757",347,2.33252472476208e-05,29972.420331328
"33871",8.92971142149256e-05,7.97207294269585e-05,8.39418376333909e-05,6.68439623191035e-05,2.1380783660122e-05,5.47550213899024e-05,7.86394879276153e-05,6.02118693204915e-05,4.94835110584139e-05,7.50066970265202e-05,1.66996285525478e-05,"v_3829",347,2.4595405578238e-05,29606.9465596887
"191493",0.000283949157043075,0.000249348725929876,0.000251381376193118,0.000192773212759557,8.89389994855961e-05,0.000219997853798715,0.000281005103528012,0.000189237303578688,0.000156889581572801,0.000241539423162782,0.000111330857016985,"v_3468",346,2.11264630075633e-05,20889.8821590066
"2684853",0.000231859173751035,0.000202844967097483,0.0002140738928005,0.000173674937811242,0.000139544404598311,0.000180887124234499,0.000210054809975541,0.000166936611237765,0.000154971616027901,0.000211179569604429,0.000139958791678496,"v_3987",346,2.15875483021393e-05,29579.9715996194
"471514",8.38139580789214e-05,6.95341917779583e-05,6.0846728866532e-05,5.96821092134853e-05,3.80805673473178e-05,5.10883904932572e-05,7.37463642343415e-05,5.09730110649664e-05,3.91264971159552e-05,7.27743548531119e-05,2.2266171403397e-05,"v_4006",346,2.50137575666617e-05,66959.590562936
"2593973",0.000274941114819639,0.000249348725929876,0.000268258571061207,0.000194862086582029,8.26133238465067e-05,0.000182109334533381,0.000261083099919683,0.000182228514557255,0.0001607255126626,0.000224127154210197,0.000129620926384061,"v_3308",345,2.13981554789977e-05,19968.1871753312
"386911",0.000160969797992695,0.000158998565912656,0.000146565113328143,0.000138462493375286,5.70575942645858e-05,0.00012588766078482,0.000156929467019997,0.000107680485874741,9.70490565719281e-05,0.00012322528797214,6.99793958392478e-05,"v_3416",345,2.26495436116962e-05,34635.6679704937
"1828",0.000303923511538519,0.000229418543573136,0.000253602059728393,0.000186506591292142,0.0001076629993773,0.000205331330212134,0.000258287029237812,0.000185095746429659,0.000175302050803839,0.000229038306991696,0.000124849603940476,"v_3444",345,2.11251241101041e-05,18375.5280976064
"36808",0.000223242785537314,0.000195315787096048,0.000224289037062764,0.000147713220303376,7.40104049773452e-05,0.000166465042707694,0.000196423965401421,0.000141450105705282,0.000129270877726244,0.000170550942048397,6.83889550247194e-05,"v_3471",345,2.20521754471079e-05,20943.3577762508
"2587844",0.000216584667372166,0.00021125993298144,0.000216294576335774,0.000186208180746074,0.000109687215581809,0.00018015379805517,0.000197472491907123,0.000178405538727382,0.00016686300240628,0.000184837931958211,0.00012564482434774,"v_2217",344,2.16062053021628e-05,21174.8800807494
"2650499",0.000175460996352135,0.000150583600028699,0.000167439538559727,0.000134881566822477,7.18596752600549e-05,0.000142265278789836,0.00016357013488944,0.000131892666130601,0.000110091222277247,0.000168765068309671,4.93036652503791e-05,"v_4590",344,2.23748685476473e-05,27058.7968336656
"104087",7.87224559526318e-05,7.83920506031759e-05,8.88273414109957e-05,7.60946892471938e-05,5.9334837494658e-05,7.03993132155889e-05,0.000111143809604363,6.81764022993925e-05,7.01975389433314e-05,9.19724975444236e-05,4.13514611777373e-05,"v_1481",343,2.42119025713041e-05,38829.0246984286
"74426",0.000147261907652684,0.000137739704732134,0.000169216085387947,0.00012294514497978,5.28826483427868e-05,0.00010046568656808,0.0001363084457412,0.000109910555108834,8.78428219564092e-05,0.000122332351102777,3.65801387341523e-05,"v_3828",343,2.31128368695974e-05,24823.1054031448
"658630",7.40226078360568e-05,8.50354447220891e-05,8.39418376333909e-05,6.7142372865171e-05,4.25085402946803e-05,6.08660728843112e-05,0.000106250685911089,5.54331495331509e-05,5.83061525649529e-05,7.05420126797035e-05,4.53275632140582e-05,"v_1306",342,2.43255734753947e-05,38026.6881700237
"1603606",0.000281599232984787,0.000236061937692049,0.000274032348252922,0.000258423532894391,0.00010057824266152,0.000218042317320504,0.000268422785459594,0.000233838688260533,0.000194481706252836,0.000270113402982409,9.78121100934941e-05,"v_2839",342,2.09257554197707e-05,22038.2863775328
"33011",0.00011788785692409,0.000108508770608916,0.00010881349322847,7.01264783258452e-05,3.94722159879175e-05,8.13992059055246e-05,0.000115687424462403,6.81764022993925e-05,5.67717801290331e-05,8.88472185016519e-05,4.21466815850015e-05,"v_3684",342,2.40026883010897e-05,29242.2980944206
"1681",9.00804222343548e-05,8.28209800157847e-05,8.1721154098116e-05,7.19169416022498e-05,3.74479997834089e-05,6.57549140798382e-05,7.65424349162122e-05,6.21233572354278e-05,5.06342903853538e-05,7.09884811143852e-05,3.57849183268881e-05,"v_3762",342,2.4405125076266e-05,36676.6275907342
"755307",0.000172327764274418,0.000131539203554482,0.000135461695651768,0.000119065807880903,5.098494565106e-05,0.000114643326035108,0.000129318269036523,0.000103220347406557,0.000105104511860507,0.000121439414233414,7.87268203191538e-05,"v_5265",342,2.27785244071889e-05,24547.2034573232
"2634096",0.000282382541004217,0.000233404580044484,0.000238945548395578,0.000198443013134839,9.61502697141579e-05,0.000209731287288108,0.000243957166993224,0.000186688653025439,0.000184891878528337,0.000227252433252969,0.000132801808013118,"v_5283",342,2.11353933296699e-05,13516.4605363933
"351604",0.000148045215672114,0.000128881845906916,0.000144788566499923,0.000102653227847195,5.61719996751133e-05,0.000104132317464725,0.000123027110002314,9.97159528958405e-05,9.66654634629482e-05,0.000118760603625324,3.1013595883303e-05,"v_2833",341,2.32455426671936e-05,33499.7804739976
"897",0.000154311679827547,0.000107180091785133,0.000117252090662514,9.99675329325879e-05,5.26296213172233e-05,0.000106332296002712,0.000133512375059329,9.52558144276559e-05,9.05279737192689e-05,0.000144209304402179,3.57849183268881e-05,"v_2876",341,2.33317778814746e-05,29385.7761934524
"1276",0.000350530338694555,0.000279465445935616,0.000297127457019781,0.000251560090334841,0.00012815818844795,0.000250797553330535,0.000278908050516609,0.00024212180255859,0.000198701230451616,0.000279489240110724,0.000195624220186988,"v_3345",341,2.05368328096441e-05,19795.4398927894
"1136941",0.000294915469315083,0.000268836015345355,0.000252269649607228,0.000202023939687648,0.000116645458784807,0.000199220278717725,0.000242908640487523,0.000187007234344595,0.00016341066442546,0.000206268416822931,0.00015029665697293,"v_3547",341,2.11291413116971e-05,16594.1052949024
"1749",0.000315281477820242,0.000278579660053094,0.000290021269706901,0.000186805001838209,0.000104879702096101,0.000202153583435042,0.000257238502732111,0.000173308237620886,0.000153437243591981,0.000223680685775516,9.78121100934941e-05,"v_3677",341,2.11278020747502e-05,16776.7993414799
"2583377",0.000189952194711574,0.000167413531796613,0.000167883675266782,0.000147116399211241,9.12162427156682e-05,0.000145931909686481,0.000161473081878037,0.000136671385917941,0.000110858408495206,0.000160282168050719,7.79315999118896e-05,"v_3997",341,2.22513962751163e-05,19909.2921255998
"313985",9.59552323800736e-05,6.51052623653495e-05,8.61625211686658e-05,7.25137626943846e-05,3.39056214255188e-05,6.57549140798382e-05,8.24840851151876e-05,5.98932880013355e-05,5.52374076931132e-05,9.19724975444236e-05,3.02183754760388e-05,"v_2835",340,2.43688468661663e-05,23868.5569982168
"184917",0.000149220177701257,0.00011559505766909,0.000136794105772933,9.22088587348348e-05,5.42742969833865e-05,9.48435191932239e-05,0.000121279565826145,8.69727001295989e-05,8.40068908666097e-05,0.000114742387713189,3.49896979196239e-05,"v_2850",340,2.34417121826578e-05,16607.428214573
"83564",0.000162928068041268,0.000158998565912656,0.000157224394297462,0.000128018124262926,6.47749185442748e-05,0.000123443240187057,0.000155181922843828,0.000120423738640983,0.000112392780931126,0.000134386998839182,4.93036652503791e-05,"v_2874",340,2.25621587473489e-05,20549.9110146393
"44010",0.00026475811056706,0.000240933760045919,0.0002140738928005,0.000198741423680906,0.00011398867501639,0.000204109119913252,0.000224035163384895,0.000192741698089404,0.000180288761220578,0.000219216001428699,0.000122463942718684,"v_3405",340,2.13224162562102e-05,23429.1809666357
"1750",0.00025026691220762,0.000244034010634745,0.000279806125444636,0.000165617853067422,8.24868103337249e-05,0.000181131566294275,0.000250597834862667,0.000149414638684183,0.000151135684938101,0.000195106705955889,0.000108945195795193,"v_3686",340,2.15160186759042e-05,28257.4198631474
"2730359",0.000136687249390391,0.000124452916494307,0.000137238242479988,0.000103846870031464,4.69365132420429e-05,0.000100954570687633,0.000121279565826145,0.000103538928725713,9.74326496809081e-05,0.000137065809447272,4.4532342806794e-05,"v_4890",340,2.33907185628743e-05,24267.1488018327
"981222",0.000244000448052187,0.000243591117693484,0.000248716555950788,0.000214258772076412,7.09740806705823e-05,0.000215597896722741,0.000235568954947612,0.000165025123322829,0.000144231008976462,0.000248236449683007,5.08941060649075e-05,"v_5079",340,2.14481811942347e-05,22164.3479659659
"1048396",0.000114754624846374,9.3007517664785e-05,0.000103927989450865,9.22088587348348e-05,4.20024862435532e-05,8.43325106228408e-05,0.000108347738922492,8.37868869380385e-05,8.32397046486498e-05,8.75078131976069e-05,6.04367509520776e-05,"v_5267",340,2.37840409085504e-05,23723.6123790163
"1816183",0.000126112591128097,0.00010540852002009,0.000119028637490734,8.65390583595537e-05,4.65569727036975e-05,8.97102359379205e-05,0.000123027110002314,8.31497242997264e-05,7.17319113792512e-05,9.59907134565586e-05,4.4532342806794e-05,"v_5269",340,2.36200014172001e-05,32316.9537779637
"475662",0.000229900903702462,0.000227204078866832,0.000215406302921664,0.000209484203339333,0.000127778647909605,0.0002036202357937,0.000205860703952735,0.000188918722259532,0.00016110910577158,0.000212072506473792,0.000127235265162269,"v_2240",339,2.14698241621401e-05,32598.3853260202
"347534",0.000170369494225845,0.000158998565912656,0.000186093280256036,0.000170690832350568,0.000114494729067517,0.000149842982642903,0.000184890173838704,0.00014081294306697,0.000148834126284222,0.000154031609965175,0.000102583432537079,"v_2516",339,2.22167914509786e-05,42782.6391335565
"77643",0.000283165849023646,0.000249791618871137,0.000236280728153248,0.000188595465114614,9.9060080508139e-05,0.000191153690745106,0.000217394495515452,0.000170441005748481,0.000158807547117701,0.000218323064559336,0.00013121136719859,"v_3401",339,2.13215070041151e-05,22798.7463777271
"1032851",0.000180944152488139,0.000162541709442743,0.000164330581610342,0.000118468986788768,6.38893239548023e-05,0.000120509935469741,0.000153783887502892,0.000110866299066302,9.51310910270284e-05,0.000133494061969819,7.0774616246512e-05,"v_3472",339,2.24921277552857e-05,28511.458875614
"2247",7.55892238749151e-05,7.52918000143497e-05,6.88411895935216e-05,6.65455517730361e-05,3.41586484510824e-05,6.67326823189436e-05,7.79404702571476e-05,5.73446374480872e-05,5.14014766033137e-05,6.74167336369319e-05,4.53275632140582e-05,"v_5263",339,2.43932186852055e-05,29022.1375940556
"398694",0.00019896023693501,0.0001913297506247,0.000176766409407881,0.000149503683579781,7.43899455156906e-05,0.000138354205833414,0.000159725537701868,0.000133485572726381,0.000115461525802966,0.000150906330922404,9.54264488717015e-05,"v_3411",338,2.21818020495985e-05,25927.415101493
"2638792",0.000266716380615633,0.000262192621226441,0.000261152383748327,0.00023425227866293,9.51381616119036e-05,0.000222931158516031,0.000248850290686498,0.00021153799591961,0.000192180147598956,0.000246897044378962,8.4293363170003e-05,"v_3821",338,2.09446015289559e-05,15884.3891957799
"2812648",0.000229117595683033,0.000203287860038744,0.000230951087668589,0.000227090425557312,0.000164720593641886,0.000192375901043988,0.000197122983071889,0.000193378860727716,0.000181823133656498,0.000221894812036789,9.38360080571732e-05,"v_2523",337,2.14725902385605e-05,27454.6055905588
"947919",0.000136295595380676,0.000118252415316655,0.000154559574055132,0.000119364218426971,4.97198105232422e-05,0.000113421115736226,0.000148191746139151,8.7928444087067e-05,9.20623461551887e-05,0.000139744620055362,4.85084448431149e-05,"v_2875",337,2.32298829213901e-05,27752.8651825313
"71999",0.000226376017615031,0.000188229500035874,0.000217626986456939,0.000149503683579781,8.7167810306651e-05,0.000152776287360219,0.000189433788696744,0.000146228825492622,0.000132723215707064,0.000175908563264577,9.54264488717015e-05,"v_3240",337,2.19954249516101e-05,23960.0616834702
"89154",8.73388441663527e-05,9.56648753123502e-05,8.08328806840061e-05,7.46026365168566e-05,3.27669998104828e-05,7.3332617932905e-05,8.03870321037846e-05,6.21233572354278e-05,5.56210008020932e-05,7.45602285918386e-05,4.21466815850015e-05,"v_3483",337,2.42624223602484e-05,35443.1669958881
"499555",0.000155486641856691,0.000147040456498612,0.000126578961510669,0.000114589649689892,6.55339996209655e-05,0.000114154441915556,0.000119532021649975,0.000100990278172465,9.35967185911085e-05,0.000124118224841504,7.71363795046254e-05,"v_3557",337,2.29916770129213e-05,31372.3687448056
"52774",0.000135903941370961,0.00013065341767196,0.000147453386742253,9.87738907483182e-05,6.16120807247301e-05,0.000103643433345172,0.000126871707189886,9.5574395746812e-05,8.208892532171e-05,0.000121885882668095,6.28224121738702e-05,"v_3719",336,2.32120888558761e-05,27040.4097780064
"2593640",0.000187993924663001,0.000180700320034439,0.000193199467568916,0.000153681431224725,7.62876482074174e-05,0.000142020836730059,0.000189433788696744,0.000148140313407559,0.000107022477405407,0.000195553174390571,6.67985142101911e-05,"v_2847",335,2.22246916324036e-05,32225.2207983839
"2420509",0.000330555984199111,0.000303381664763703,0.000277141305202306,0.000226792015011244,0.000115380323656989,0.000256664162765168,0.000262830644095852,0.000208989345366362,0.000194481706252836,0.000244664702205554,0.000132006587605854,"v_3545",335,2.06194069858551e-05,20601.559950481
"2057800",0.000103788312574365,0.000112494807080264,0.000103927989450865,7.87803841618006e-05,3.13753511698831e-05,7.43103861720105e-05,9.89110003711784e-05,5.70260561289311e-05,5.60045939110731e-05,9.5544245021877e-05,3.81705795486806e-05,"v_3720",335,2.40309518660034e-05,29739.1920394712
"432329",0.000191910464760147,0.000199744716508657,0.00020074979158885,0.000176659043271916,7.27452698495274e-05,0.000157665128555746,0.000176851470628326,0.000151007545279963,0.000134257588142984,0.000176801500133941,7.47507182828329e-05,"v_4669",335,2.20346825903973e-05,18884.2258071787
"1534349",0.000200918506983583,0.000200630502391179,0.000175433999286716,0.000157560768323601,0.000101716864276557,0.000156442918256864,0.000175802944122624,0.000145273081535154,0.000138860705450743,0.0001607286364854,0.000129620926384061,"v_3380",334,2.1982853374368e-05,23166.7579729985
"56689",0.0002416505239939,0.000252891869459963,0.000188758100498366,0.000172481295626972,0.000112470512863008,0.000171109441843445,0.000202016106765163,0.000164387960684517,0.000151135684938101,0.000166532726136262,0.000128030485569533,"v_3381",334,2.16192844016863e-05,21713.2389767417
"486698",0.000215801359352737,0.000194872894154788,0.000162998171489177,0.000148608451941578,7.31248103878727e-05,0.000130287617860795,0.000169511785088415,0.000121379482598451,0.000102802953206627,0.000161621573354764,0.000100197771315287,"v_3408",334,2.22390250411422e-05,28918.2306119032
"1332264",0.000297265393373371,0.000276808088288051,0.000260264110334217,0.00021097625606967,0.00011259702637579,0.000200442489016607,0.000246403728839861,0.000192423116770248,0.000193714520034876,0.000237521207250647,0.000139958791678496,"v_3667",334,2.08550573514077e-05,17373.4676463249
"399497",0.000283165849023646,0.000260421049461398,0.000231839361082699,0.00017158606398877,8.90655129983778e-05,0.000182109334533381,0.000228928287078169,0.000168210936514389,0.000146916160739322,0.000189749084739709,0.000120873501904155,"v_3668",334,2.14311737853882e-05,23714.0523261287
"1768108",0.000255750068343625,0.00026130683534392,0.000235836591446194,0.000231566583748323,0.00010057824266152,0.00020630909845124,0.00025444243205024,0.000192741698089404,0.00016379425753444,0.000238860612554692,8.82694652063239e-05,"v_4664",334,2.1134499957731e-05,15487.0605124399
"1226968",0.000248700296168762,0.000228089864749354,0.000258931700213052,0.000248575984874166,0.000168136458486995,0.000231975514727756,0.000242209622817055,0.000201024812387461,0.000189494995836097,0.000233502991338512,0.000146320554936609,"v_490",333,2.09476727135615e-05,22625.5648520443
"2649508",0.000194260388818435,0.000190443964742179,0.000176322272700826,0.000126824482078656,7.4136918490127e-05,0.000137865321713862,0.000169511785088415,0.000118830832045203,0.000110858408495206,0.000168318599874989,6.67985142101911e-05,"v_3342",333,2.22010079257598e-05,21040.9497271359
"292800",0.00017506934234242,0.000169185103561656,0.000157224394297462,0.00013219587190787,4.97198105232422e-05,0.000119287725170859,0.000144347148951578,0.00010863622983221,0.000105871698078467,0.00015001339405304,5.00988856576433e-05,"v_4332",333,2.25769308920145e-05,21781.7707209077
"55148",0.000121412743011522,0.000109394556491438,0.00010526039957203,9.5192964195509e-05,4.79486213442972e-05,7.87103432479848e-05,9.15713148312676e-05,7.13622154909529e-05,6.75123871804717e-05,8.39360657201536e-05,3.26040366978314e-05,"v_4676",333,2.39028587819103e-05,25994.8817289431
"1198301",0.000165277992099555,0.000143940205909786,0.000144788566499923,0.000108919849314611,5.71841077773676e-05,0.000125154334605491,0.000142949113610643,9.49372331084999e-05,9.20623461551887e-05,0.000113402982409144,3.65801387341523e-05,"v_5280",333,2.29885057471264e-05,24442.966271493
"119484",0.000192302118769862,0.000182471891799483,0.000183872596720761,0.000172182885080905,6.02204320841305e-05,0.000160842875332838,0.000192229859378615,0.000133804154045537,0.000142313043431563,0.000193767300651844,4.13514611777373e-05,"v_2894",332,2.21665595282956e-05,27962.2196144402
"110937",0.0003168480938591,0.000283451482406964,0.000276697168495252,0.000219928572451693,0.000165859215256922,0.000224886694994242,0.000279956577022311,0.000187962978302064,0.000168780967951179,0.000237521207250647,0.000142344452900288,"v_3175",332,2.07223822450629e-05,14151.1999897912
"1775",0.000248700296168762,0.000225875400043049,0.0002140738928005,0.000176062222179782,9.71623778164122e-05,0.000169153905365234,0.000199220036083292,0.000167892355195233,0.000142696636540543,0.000187516742566301,0.000143934893714816,"v_3407",332,2.1573111274108e-05,33324.2883032635
"83262",0.000130812439244672,0.000116480843551612,0.000139903062722318,8.05708474382051e-05,5.90818104690944e-05,0.000101443454807185,0.000137007463411668,0.000100034534214997,7.09647251612913e-05,0.00010179480310742,5.32797672867e-05,"v_3429",332,2.3477485091797e-05,27185.983479019
"575200",0.000143345367555538,0.000145268884733569,0.000155003710762187,9.5192964195509e-05,5.22500807788779e-05,0.000111954463377568,0.000133512375059329,8.0282492427322e-05,7.59514355780307e-05,0.000129029377623002,5.32797672867e-05,"v_3475",332,2.32320416318186e-05,27698.7639982958
"152794",7.40226078360568e-05,6.3333690600306e-05,6.88411895935216e-05,5.75932353910133e-05,2.78329728119931e-05,4.54662231184011e-05,6.29115903420923e-05,4.30084780860654e-05,4.14280557698349e-05,6.83096705062952e-05,3.57849183268881e-05,"v_3493",332,2.51496403601429e-05,62362.080974764
"139021",0.000238125637906468,0.000213474397687745,0.000254934469849558,0.00015069732576405,8.76738643577782e-05,0.000168176137126129,0.000220889583867791,0.000141450105705282,0.000148450533175242,0.000202696669345477,9.06551264281164e-05,"v_3555",332,2.17098693065868e-05,19852.2196450231
"2619029",7.55892238749151e-05,5.1818474127523e-05,5.64053617959823e-05,5.13266139235974e-05,2.17603241984673e-05,4.66884334172829e-05,6.25620815068584e-05,5.00172671074983e-05,3.72085315710554e-05,6.60773283328869e-05,1.98805101816045e-05,"v_4593",332,2.53716953366824e-05,75512.8079718402
"2796139",9.24303462926423e-05,0.000100979590607481,0.000105704536279085,9.87738907483182e-05,4.55448646014432e-05,9.11768882965786e-05,0.000102406088723517,8.7928444087067e-05,6.86631665074116e-05,0.000102241271542102,3.02183754760388e-05,"v_4891",332,2.40987083092346e-05,46678.9067961476
"169765",0.000203660085051585,0.000201959181214962,0.000215406302921664,0.000133091103546072,6.8190783389383e-05,0.00015473182383843,0.000192229859378615,0.000110866299066302,0.000107022477405407,0.000165193320832217,7.87268203191538e-05,"v_3409",331,2.21185109818407e-05,24537.3368936749
"225326",0.000189168886692145,0.000165641960031569,0.000166551265145617,0.000121154681703375,7.2365729311182e-05,0.000142754162909389,0.000175103926452157,0.000122653807875075,0.000109707629168267,0.00014465577283686,8.27029223554747e-05,"v_3473",331,2.23638600022364e-05,20741.9509319785
"1285901",0.00035953838091799,0.000329955241239356,0.000329105299927739,0.000233953868116862,0.000112090972324663,0.000250308669210983,0.000292189386255495,0.000203892044259865,0.000182973912983438,0.000292436824716493,0.000123259163125948,"v_3666",331,2.04821498064437e-05,16939.8962218286
"207340",7.36309538263422e-05,7.26344423667844e-05,7.77239237346212e-05,5.6698003752811e-05,4.69365132420429e-05,6.7710450558049e-05,8.59791734675261e-05,5.09730110649664e-05,5.48538145841333e-05,6.60773283328869e-05,3.1013595883303e-05,"v_522",330,2.45368666421298e-05,40963.4961722802
"47883",8.85138061954965e-05,7.48489070730889e-05,8.2609427512226e-05,8.116766853034e-05,6.61665671848745e-05,7.50437123513395e-05,0.000119182512814741,7.45480286825133e-05,7.40334700331309e-05,8.48290025895169e-05,5.48702081012284e-05,"v_1430",330,2.41045171865208e-05,26467.3398913127
"35554",0.000267499688635062,0.000252006083577441,0.000258931700213052,0.000252455321973043,0.000109813729094591,0.000217064549081399,0.000252345379038837,0.000209307926685518,0.000186426250964257,0.000268327529243682,0.000100992991722551,"v_2829",330,2.08585373993576e-05,17355.5621716401
"1748",0.000299223663421944,0.000283008589465703,0.000270035117889427,0.000203515992417985,9.62767832269397e-05,0.000206797982570792,0.000273665417988101,0.000171715331025105,0.000150752091829122,0.000212518974908474,0.00013121136719859,"v_3676",330,2.10606124426098e-05,13434.5566633143
"28049",0.000355621840820844,0.00038221660830814,0.000278473715323471,0.000186805001838209,6.37628104420205e-05,0.000211931265826096,0.000256539485061643,0.000163750798046204,0.000140011484777683,0.000258505223680686,8.03172611336821e-05,"v_3789",330,2.07757671452018e-05,12042.9781046527
"880073",7.87224559526318e-05,7.66204788381324e-05,7.72797870275662e-05,5.75932353910133e-05,2.56822430947027e-05,6.03771887647585e-05,6.64066786944307e-05,4.93801044691862e-05,3.91264971159552e-05,9.2865434413787e-05,1.82900693670761e-05,"v_5244",330,2.48756218905473e-05,54283.145151782
"2055893",9.43886163412152e-05,7.83920506031759e-05,6.88411895935216e-05,5.96821092134853e-05,3.06162700931924e-05,5.76883261072186e-05,6.64066786944307e-05,5.70260561289311e-05,4.79491386224941e-05,6.87561389409769e-05,4.29419019922657e-05,"v_5279",330,2.46956264045638e-05,40123.3561029311
"894",0.000131595747264101,0.000120023987081699,0.000150118206984583,0.000113992828597757,6.50279455698384e-05,0.000105110085703831,0.000120580548155677,0.000119467994683515,8.70756357384493e-05,0.000137065809447272,5.08941060649075e-05,"v_2885",329,2.31192490867897e-05,21422.4876103168
"1793",0.000303923511538519,0.000302052985939921,0.000282915082394021,0.000214855593168547,0.00014232770187951,0.000222197832336702,0.000263879170601554,0.00020675927613227,0.000181055947438538,0.000229931243861059,0.000197214661001516,"v_3377",329,2.06096329424373e-05,14825.1382231004
"1004901",0.000238125637906468,0.000240490867104658,0.000199417381467685,0.00017397334835731,9.98191615848297e-05,0.000176487167158525,0.000192928877049083,0.000168848099152701,0.000149984905611162,0.000177247968568622,0.000105764314166136,"v_3549",329,2.16506451892266e-05,27020.1852068599
"2635419",0.000249483604188191,0.000244034010634745,0.000202082201710015,0.000165916263613489,8.38784589743246e-05,0.000172087210082551,0.000200618071424228,0.000158653496939708,0.00016034191955362,0.000186623805696937,8.11124815409463e-05,"v_3669",329,2.16623702965578e-05,20123.7860309712
"2057246",0.000163711376060697,0.000164756174149048,0.000171436768923222,0.000119364218426971,6.22446482886391e-05,0.000131754270219453,0.000162521608383738,0.000114689274896174,0.000102419360097647,0.000156263952138584,7.0774616246512e-05,"v_3678",329,2.24799928064023e-05,23142.4719638312
"2490858",8.26389960497777e-05,6.3333690600306e-05,7.59473769064013e-05,6.95296572337104e-05,2.65678376841752e-05,6.40438196614037e-05,7.33968553991076e-05,5.16101737032785e-05,5.7538966346993e-05,8.03643182427002e-05,1.66996285525478e-05,"v_4002",329,2.48712910687194e-05,55069.9099384457
"2634974",0.000132770709293245,0.000146597563557352,0.000135905832358823,0.000115186470782027,4.63039456781339e-05,0.000117821072812201,0.000140153042928772,0.000103220347406557,0.000101268580770708,0.000120100008929369,6.2027191766606e-05,"v_5266",329,2.30149597238205e-05,25188.6023844953
"132919",0.000255750068343625,0.000214360183570266,0.000218515259871049,0.000145624346480904,6.80642698766013e-05,0.000176487167158525,0.000205511195117501,0.000120105157321827,0.000100501394552748,0.000175908563264577,7.79315999118896e-05,"v_3446",328,2.19582354362003e-05,24193.7570606573
"1072256",9.04720762440694e-05,0.000108508770608916,9.85983489662052e-05,7.54978681550589e-05,3.93457024751357e-05,8.09103217859719e-05,9.54159120188399e-05,6.84949836185486e-05,6.32928629816923e-05,9.24189659791053e-05,3.65801387341523e-05,"v_3479",328,2.40147931125573e-05,28464.03650016
