"","SRR11092499","SRR11092502","SRR11092506","SRR11092509","SRR11092512","t.0n7bM2TOMPOOA100365","t.1qGgM2TOMPOOM080340","t.9JUZM2TOMPOOB100355","t.a50wM2TOMPOOB051350","t.abKIM2TOMPOOA051320","t.aFJgM2TOMPOOM090325","t.AYtCM2TOMPOOA100360","t.cSObM2TOMPOOM080315","t.cuu6M2TOMPOOB051315","t.dSz8M2TOMPOOA051340","t.DYZgM2TOMPOOB100370","t.FvY2M2TOMPOOB051329","t.IGpcM2TOMPOOB051290","t.iYASM2TOMPOOA050195","t.nG3jM2TOMPOOA051345","t.Nm8MM2TOMPOOA051300","t.OeS0M2TOMPOOA051355","t.s9OmM2TOMPOOB051285","t.TECcM2TOMPOOA051310","t.vcXtM2TOMPOOB050180","t.wQqUM2TOMPOOA080335","t.XR8LM2TOMPOOB051125","nodos","degrees","closeness","betweenness"
"1288636",0.000133878180238282,0.000154131603777793,0.00013472517344666,0.000218454285890044,0.00015778452988428,0.000256476072369961,0.00011058542214102,0.000274572179177031,0.000227959410630465,0.000293845866032741,0.000145328974910145,0.000374499490706962,0.000200441638817511,0.000333305228916118,0.000201404201254427,0.000266283896496877,0.000250119802127445,0.000246342738756868,0.000229710961383403,0.000152444179099182,0.000308904694858953,0.000222854189210588,0.00029025822135753,0.000262548552540511,0.000188714974522395,0.00025142696663327,0.000317432661911541,"v_4503",312,1.49673711309346e-05,12069.4665510888
"1053",9.63489868561217e-05,8.98331902257797e-05,9.34435882337882e-05,8.28205809143572e-05,9.45976695371033e-05,0.000196892804753467,9.40527178342231e-05,0.000133224370961636,0.000166246642006748,0.000161882931555015,0.000100320374471556,0.000150883398491757,0.000155960831312932,0.000197952851691298,0.000165356105186949,0.000184350389882453,0.000218072420073078,0.000170830642957024,0.000220112088357295,0.000163531028488214,0.000188756853925502,0.000168722414544294,0.000195485296768372,0.000208523505342715,0.000204964828815368,0.000131248039185921,0.000160804703731504,"v_2751",311,1.61116213124527e-05,18263.3593596155
"281472",8.66058308819072e-05,9.19867256079046e-05,9.60036865415632e-05,0.0001506374334022,8.29099265827121e-05,0.00026142416379832,7.07232350901873e-05,0.000250201867415756,0.000221032467213517,0.000286917024604316,0.000104116280532642,0.00038123095897482,0.000235748279774271,0.000451174590749398,0.000189310646444693,0.000248593707568763,0.000347513799152046,0.000209948384387763,0.000212499189060727,0.000126390083034959,0.000465162542630325,0.000202642649968303,0.000440293832219386,0.000327115072362268,0.000178748397222705,0.000235297689528494,0.000627108510656071,"v_5197",311,1.49445556983591e-05,6085.74302503491
"930806",0,0,0,0,0,6.26758247592186e-05,3.61882527604335e-05,3.41184364657849e-05,4.34508268881273e-05,3.52741018174351e-05,2.00640748943111e-05,3.84186237726563e-05,4.14227519886396e-05,4.42715067172847e-05,3.32572757267703e-05,6.36226093028669e-05,5.68340291120422e-05,3.04524189619043e-05,4.76633695089481e-05,3.65866029838038e-05,4.3988553784378e-05,3.77867907573158e-05,4.23508436856183e-05,4.54601006908288e-05,4.59329214681375e-05,3.7002459240368e-05,3.6099015123399e-05,"v_10322",311,1.71294472327378e-05,5455.211939062
"1972846",4.97983527570966e-05,4.83007221419432e-05,5.66421750595223e-05,6.12152119801771e-05,5.95344406739299e-05,7.03041323779393e-05,2.93914743231947e-05,7.96096850868314e-05,5.85641579796499e-05,7.6532203050328e-05,3.36208822553322e-05,9.37480092913964e-05,5.11529286302664e-05,8.96709499114429e-05,5.39558599203546e-05,7.26228808627846e-05,8.11199358251174e-05,7.25411280962435e-05,7.6128992965681e-05,4.32387126172226e-05,8.10833789906071e-05,9.43791006357144e-05,8.21193188538209e-05,0.000106073568278601,6.69493996870495e-05,4.87040916497151e-05,7.60764368303036e-05,"v_3930",310,1.6606881891856e-05,4950.60614637833
"67267",0.000188367682168148,0.000223660031829253,0.000221128491334067,0.000249662041017193,0.00019723066235535,0.000296266974273017,0.000142640498824754,0.000308690615642816,0.000283374957966048,0.00036880333239479,0.000170273500454424,0.000334439045405559,0.000263548784464633,0.000363477529672484,0.000268849026154871,0.000296698607285565,0.000435644099801557,0.000339680640778314,0.000296572076944566,0.000205106713697082,0.000311202604385002,0.000465744165148311,0.000342938539112812,0.000396952328496005,0.000286214100280234,0.000273248929775025,0.00036099015123399,"v_4053",310,1.4741000619122e-05,10065.1125675536
"710111",0.000211101712774649,0.000196279367685094,0.000189127262486879,0.00025746397979898,0.000198691630224649,0.00039089922284039,0.000131894241025336,0.000295693116036802,0.000307304398860959,0.000502026056223139,0.000123095810838071,0.00044690382012466,0.000233802244445946,0.000472041415571558,0.000271407278133853,0.000381735655817201,0.000394833761716698,0.000369390317814318,0.000392891802827232,0.000215639220616662,0.000368322069746807,0.000355547338149069,0.000388129988167587,0.00033732712396673,0.000316330496903211,0.000259017214682576,0.000427221402121548,"v_5192",310,1.47221199852779e-05,33972.7353675932
"1808979",3.50031899814375e-05,3.47642140257298e-05,3.3921302578019e-05,3.03075314215583e-05,3.87156485364206e-05,7.11288142826659e-05,6.1079157577889e-05,2.76196866627782e-05,5.79344358508365e-05,4.81869426613176e-05,3.4163154549773e-05,4.77770064865085e-05,4.30907822700613e-05,6.00626173935136e-05,5.32581548351776e-05,6.92089847538503e-05,7.43599411730243e-05,3.8127418862872e-05,7.11640586418323e-05,5.54342469451572e-05,6.53262850976956e-05,5.20227444844906e-05,7.54051607085399e-05,6.55547828802532e-05,6.2399440485017e-05,5.2815476009756e-05,5.28059973292696e-05,"v_3011",309,1.68594261051354e-05,16275.9907801206
"386911",7.1810668106248e-05,5.62995678469784e-05,0.000104644018330304,9.15227434017353e-05,7.19526675629705e-05,0.000109270352376269,4.14236091242525e-05,5.52393733255565e-05,8.28084599389673e-05,0.000113066094218386,4.7719961910794e-05,0.000108031856591487,7.03352768666162e-05,0.000115895472998752,7.86081062632753e-05,0.00010738255033557,0.00010815991443349,9.38330633053798e-05,0.000110221541989443,6.76297812730918e-05,0.000108330020513767,9.05125453024077e-05,0.000115948346431967,9.09202013816576e-05,0.000100532431892527,6.32520670775521e-05,0.000110385418145931,"v_4686",309,1.65609525859927e-05,17859.5582450479
"337191",9.63489868561217e-05,0.000101831458783332,0.00010560405519572,0.000104425949848537,0.000120529849217159,0.000141226776184424,5.25372603527105e-05,0.00014622187056765,9.79217910304899e-05,0.000150544827399411,6.07344969773742e-05,0.000156465591689493,9.73017664162675e-05,0.000156783170285416,0.000114888770692479,0.000149901074601389,0.000131694710629666,0.000125028224193184,0.000132729244257557,9.25751923984126e-05,0.000136233207615797,0.000117402680120405,0.000126794294205113,0.000131438986780005,0.000103999067475028,0.000103733390007185,0.000141114331846014,"v_4889",309,1.6063482884359e-05,13592.6518840589
"36822",9.45446987127487e-05,8.98331902257797e-05,0.000106244079772663,9.42234145185079e-05,8.47361364193358e-05,0.000134010809518066,5.70378298584497e-05,0.000149471245469153,0.000111145955735572,0.000137631986555528,5.26004125607616e-05,0.000190287115181661,9.22976755720023e-05,0.000145221821397463,0.000115353907415931,0.000144314699150405,0.000130442859768167,0.000133445966020052,0.000115517471934881,8.53687402955421e-05,0.000128026387879906,0.000110899837059843,0.000122662504577248,0.000111014883571082,9.8149119929558e-05,9.70919229640425e-05,0.000142606026685824,"v_4903",309,1.60867397004649e-05,12049.0006068728
"1234",3.13946136946913e-05,1.87665226156595e-05,2.68810322316377e-05,1.95048469544682e-05,2.00883082028598e-05,0.000195243440944013,0.000125373007659877,0.00014622187056765,0.000144521228562684,0.000193062717982926,3.03672484886871e-05,0.000149405759115886,0.000162076942344811,0.000246454120196859,0.000213497756064162,0.000236489894091632,0.000244110917992252,0.000243619351695234,0.000292269133863897,6.59667538647371e-05,0.00023734122676198,0.00018963696384718,0.000224924297866912,0.000300761390802367,0.000215798065010684,0.00016666919674935,0.000195412024015094,"v_7755",309,1.56744725539986e-05,6472.88647998735
"2558360",1.80428814337307e-05,2.30735933799092e-05,2.46409462123346e-05,2.52062637565435e-05,2.00883082028598e-05,4.35019704743261e-05,2.82892940360749e-05,2.92443741135299e-05,4.12467994372803e-05,3.27545231161897e-05,2.60290701331604e-05,3.34931591864183e-05,3.53066409567599e-05,3.9195792571354e-05,4.16297367488943e-05,4.43806494161462e-05,4.25629292909567e-05,3.73846769369719e-05,4.89873519953078e-05,4.04670002699648e-05,4.36602809949423e-05,3.97200684239692e-05,3.33125538746632e-05,4.71072057883226e-05,4.93995570506384e-05,2.78309095141229e-05,3.90824048030187e-05,"v_736",308,1.7243757759691e-05,29832.9380535919
"1077946",0.000159138214245504,0.000147670997631419,0.000168966488313151,0.000194748394976152,0.000148288238733838,0.000231529444751982,0.000106819639493361,0.000199836556442454,0.00019584358206098,0.000263295974280141,0.000112792637243695,0.000264661630433855,0.000206001739755584,0.000260835310276996,0.000229312404661507,0.00021445474647942,0.000260384979191735,0.000291897576878741,0.00024096481251746,0.000171291823060536,0.000238982590709158,0.000316706032300852,0.000236544956195283,0.000279349024534948,0.000250247756111787,0.000188174899555717,0.000251499749991945,"v_4077",308,1.50292318559598e-05,6532.93214806361
"2126346",0.000233474885752475,0.000210738819536504,0.000199687668006451,0.000264665769443707,0.000188464855139557,0.000327398716176445,0.000127026278090557,0.000298942490938306,0.000304155788216891,0.00044376079875684,0.000158885782271167,0.000395022259816287,0.000226852118273355,0.000435101495953951,0.000262337112026552,0.000337355006401055,0.000362786379662331,0.000330024995741613,0.000395539767799952,0.000201226316410921,0.000371933070430599,0.000350977772755161,0.000373926961321801,0.000393658118301018,0.000320230461933525,0.000302028620295311,0.000373222048920431,"v_4152",308,1.47342674858919e-05,22659.7470113245
"43675",2.56208916358975e-05,2.39965371151055e-05,2.72010445201096e-05,2.7906934873316e-05,2.88541154186531e-05,5.69030514261327e-05,2.01147902399364e-05,5.19899984240532e-05,2.80226347321981e-05,5.7320415453332e-05,2.49445255442787e-05,5.87772107291067e-05,3.14145703001092e-05,5.1321109697744e-05,3.3489844088496e-05,5.02773790588509e-05,4.18118187740574e-05,3.61467737271384e-05,4.79943651305381e-05,2.82714659420302e-05,4.82561000470415e-05,3.62050181209631e-05,4.64826333134835e-05,4.64483637493251e-05,4.74495745354817e-05,3.38398558864904e-05,6.53362339836725e-05,"v_4436",308,1.65125495376486e-05,7128.1421685537
"185642",0.000137486756525028,0.000125520347986706,0.000169606512890095,0.000153638179087503,0.000140983399387343,0.000181430019039843,8.43167919646648e-05,0.000162468745075166,0.000142317201111837,0.000197786928047761,9.11017454660614e-05,0.000193406576086278,0.00012816032662257,0.000205002454671758,0.000146052931163719,0.000167280909337782,0.000182269485434214,0.000171820965524891,0.000182047591874455,0.000133042192668377,0.000172014941664284,0.000152201678120165,0.000150293847713597,0.000165369351788377,0.000146898682808477,0.00011575128275192,0.000182285109424767,"v_4643",308,1.58466048649077e-05,6390.98319739289
"857417",8.33581122238357e-05,8.21419924324767e-05,6.11223470981286e-05,9.48235636555684e-05,8.76580721579336e-05,0.000117723341899717,5.52927110705101e-05,0.000133224370961636,8.24935988745606e-05,0.000118735146296188,5.85654077996109e-05,0.000161226874122857,9.0351640243677e-05,0.00014916959906652,0.000100934668988939,0.000117003530278931,0.000113918428396384,0.00011636290172435,0.000109559550746263,6.76297812730918e-05,0.000132950479721441,9.85971609993218e-05,0.000120596609763316,9.84968848301291e-05,0.000113532315326906,9.74081832994302e-05,0.000130970806935307,"v_4479",307,1.61561328680367e-05,15257.5852279776
"280236",0.000195223977112966,0.000166437520247078,0.00018752720104452,0.000230157194062725,0.000173124692511919,0.000359561310460781,0.000132996421312456,0.000318438740347326,0.000295339678413503,0.00046045300765259,0.00019304893682094,0.000450844191793651,0.000252428582588488,0.000499675859254959,0.000278151760623897,0.000384528843542693,0.000369546374314424,0.000332995963445213,0.000383623925422715,0.000195128549246953,0.000429380808581839,0.000371013559482296,0.000395618856868093,0.000359068911253648,0.000317197155798836,0.000304874963313801,0.000471077230411958,"v_5119",307,1.47043686679312e-05,34504.5619993512
"69223",2.02080272057783e-05,2.09200579977843e-05,2.17608356160877e-05,1.65041012691654e-05,2.08187921375092e-05,2.78330142845214e-05,2.05740320262363e-05,1.62468745075166e-05,2.55037462169443e-05,2.74004183760433e-05,1.08454458888168e-05,2.31496835553186e-05,2.19623987053861e-05,2.62245230873088e-05,3.3489844088496e-05,3.22768359390154e-05,3.53021942942641e-05,2.47580641966701e-05,3.37615534021716e-05,2.7162781003127e-05,3.08576422069517e-05,2.63628772725459e-05,3.0988422208989e-05,3.26126809303772e-05,3.24997085859463e-05,1.83430994524901e-05,2.59554902126918e-05,"v_2562",306,1.7148246591786e-05,22828.756354185
"2509457",0.000175015949907187,0.000212277059095164,0.000193287422237014,0.000197449066092924,0.000196134936453376,0.000316677851415,0.000127026278090557,0.000217708118400723,0.000201511081220301,0.000285027340578382,0.000204978927298638,0.000298154789620273,0.000176255199736896,0.000299467134609913,0.000199776222722348,0.000265042479729992,0.000262638310742433,0.000241638706559501,0.000244605764354949,0.000159096288732601,0.000562987833882151,0.000219690643937883,0.000255138009520676,0.000228947608551638,0.000231831254579751,0.0002118944247098,0.000316239306039693,"v_4497",306,1.49635637223361e-05,3471.77810764536
"2675754",0.00020965828225995,0.00022612121512311,0.000246089449834874,0.0002685667388346,0.000234485343022472,0.00033811958093789,0.000154672633625812,0.000298942490938306,0.000271725098582999,0.000409746486290027,0.000198471659765348,0.00046545640339949,0.000267440855121284,0.000414798639370228,0.000273965530112835,0.000346665632152694,0.00035377305345954,0.000323092737766545,0.00032040376169904,0.000201780658880372,0.000386048800376332,0.000289991649998005,0.000364113960955621,0.000349845122707683,0.000284914111936796,0.000318790418070863,0.000404249301588476,"v_4551",306,1.47420871847036e-05,24636.8603416559
"2610895",1.47951627756591e-05,1.69206351452667e-05,1.50405775581782e-05,1.44035792894534e-05,1.49749206603136e-05,2.8657696189248e-05,1.76348845939168e-05,3.41184364657849e-05,3.24306896338921e-05,3.43292598044681e-05,1.08454458888168e-05,3.34931591864183e-05,2.72444945965549e-05,3.60939672599519e-05,2.41871096194693e-05,3.07250649804089e-05,4.28132994632564e-05,2.50056448386368e-05,3.27685665374018e-05,2.49454111253208e-05,4.92409184153485e-05,3.00536800907024e-05,3.84772909094947e-05,3.49186280668685e-05,3.8566320855323e-05,2.59333475017964e-05,3.43089813156271e-05,"v_6397",306,1.71165465655649e-05,9055.15510122612
"2086584",6.13457968746842e-06,7.99884570503518e-06,6.40024576943755e-06,8.40208791884783e-06,6.57435541184502e-06,2.32972638085254e-05,8.26635215339851e-06,1.62468745075166e-05,1.95213859932166e-05,2.11014716229299e-05,8.67635671105346e-06,2.1343679873698e-05,1.89043431894463e-05,2.28407136566883e-05,2.04660158318587e-05,1.80005431198355e-05,2.4536276885375e-05,2.05491932832362e-05,2.97896059430926e-05,1.71846165529987e-05,2.06811857344464e-05,2.03872917574355e-05,2.32413166567418e-05,2.6024260540402e-05,2.07998134950057e-05,1.61292771047758e-05,2.29721005330721e-05,"v_6399",306,1.67861279438672e-05,41855.724524204
"1792508",0.000117639586947924,0.000114137375252617,0.000114564399272932,0.000131432661016263,0.000120529849217159,0.000201016214277099,0.000138874716177095,0.000121851558806375,0.000148614422399972,0.000140466512594429,0.000122011266249189,0.000154659588007873,0.000156238836359835,0.000155655233808542,0.000153029982015489,0.000173487993172208,0.00018702651870791,0.000137407256291519,0.000172117723226757,0.000145792069465764,0.000183504489294532,0.000135856694211187,0.000179216375108653,0.000148239458774442,0.000168781819923015,0.000135675683881349,0.000144097721525634,"v_875",305,1.60999484801649e-05,17258.1184013221
"173860",0.000188006824539473,0.000207662340419183,0.000181446967563554,0.000249361966448662,0.000187369129237583,0.000280804188559394,0.000115545233433059,0.000266448741923273,0.000233312048725379,0.000316522074343949,0.000138821707376855,0.000306528079416878,0.000213229870975078,0.000337534990704394,0.000251871535748897,0.00027652558482368,0.000305451610205689,0.000328787092531779,0.000295910085701386,0.000161868001079859,0.000311530877174438,0.000353438307967266,0.00029180764246798,0.000362033700429137,0.000304847266536177,0.000243520458248576,0.00031116754358434,"v_4055",305,1.48904805158062e-05,9098.58592857577
"472569",1.33517322609607e-05,1.29212122927491e-05,1.66406390005376e-05,1.5003728426514e-05,2.00883082028598e-05,2.55651390465234e-05,1.56142207341972e-05,2.43703117612749e-05,2.26699966372838e-05,3.02349444149444e-05,1.89795303054294e-05,3.49707985622897e-05,2.50204542213259e-05,4.28615861211928e-05,2.8605908492257e-05,2.6690460488032e-05,4.1311078429458e-05,3.21854834556712e-05,3.47545402669413e-05,2.43910686558692e-05,2.98728238386447e-05,2.56598672119447e-05,3.20213696159553e-05,3.26126809303772e-05,2.33997901818814e-05,2.08731821355922e-05,4.35574893224483e-05,"v_4524",305,1.69972634405861e-05,17073.718150762
"191412",9.38229834553994e-06,1.015238108716e-05,9.28035636568444e-06,6.0014913706056e-06,1.09572590197417e-05,2.49466276179785e-05,1.54305240196772e-05,1.94962494090199e-05,2.55037462169443e-05,2.70854710383877e-05,1.30145350665802e-05,2.31496835553186e-05,2.16843936584825e-05,3.0172300756366e-05,3.1396728832965e-05,2.94836482135237e-05,3.07955311928687e-05,2.6491128690437e-05,3.37615534021716e-05,1.99563289002566e-05,3.51251884696152e-05,2.5835619727095e-05,3.30543170229216e-05,3.12949968523822e-05,2.6649761040476e-05,2.02406614648167e-05,3.13255916360074e-05,"v_7549",305,1.69860035330887e-05,22316.2109621751
"362257",0.00020027598391441,0.000209815875801307,0.000186567164179104,0.000239759580255694,0.000193578242682103,0.000304307622844101,0.000137405142460935,0.000263199367021769,0.000289042457125369,0.000344237440057648,0.000130687622960243,0.000377783133764454,0.000239640350430922,0.000392239909832758,0.000290710452157083,0.000320595880048105,0.000342256025533752,0.000331510479593413,0.000284325238945739,0.00018681341220518,0.000360771795589786,0.000468731957905867,0.000338290275781463,0.00044076532408934,0.00028469744721289,0.000236878991205433,0.000347564897675701,"v_4046",304,1.47451304206786e-05,10241.2807871465
