"","cSObM2TOMPOOM080315.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","AYtCM2TOMPOOA100360.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","nG3jM2TOMPOOA051345.extra.kraken2.report","iYASM2TOMPOOA050195.extra.kraken2.report","aFJgM2TOMPOOM090325.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","FvY2M2TOMPOOB051329.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"334542",0.000197934044233656,3.73271475636302e-05,8.0509972517134e-05,0.000189423974907931,2.63479575143177e-05,4.89724545668162e-05,1.74948489598119e-05,3.8325428534272e-05,3.75925956604127e-05,4.61902175337177e-05,4.79174631820098e-05,"v_3450",4,2.28440890919475e-05,24.1569247557693
"47858",0.00104797637373323,0.000639941998320615,0.00128245772086075,0.00113654384944759,0.00176371630754933,0.000988434862816473,0.00105525748043957,0.000965456300829638,0.000526296339245778,0.000939793272128334,0.00103090035226084,"v_3571",4,1.54741272592226e-05,1954.12930461301
"2593673",0.000886100081743691,0.00104650525421637,0.00220182230787652,0.00338099769167063,0.000695426393786992,0.000895432127996923,0.000423057256664543,0.00901422691581927,0.000825762779252455,0.00110412385373868,0.00104406078228971,"v_3616",4,1.46436468538125e-05,6627.54381333844
"2637691",0.00148834126284222,0.00172242927766589,0.00783888882553512,0.00452194674983701,0.00109144417945674,0.00254072688601234,0.000366596607748787,0.00161698858591226,0.00123036105458063,0.00648839315336618,0.0028554758693392,"v_3799",4,1.3818453162353e-05,674.187228115966
"1670641",6.09913043278125e-05,4.23713566938505e-05,6.79659258076655e-05,8.59015700163874e-05,1.75653050095451e-05,3.45952201985766e-05,0.000355463522047088,5.03828667248295e-05,3.40882011496963e-05,2.79806125444636e-05,1.48476646479467e-05,"v_3842",4,1.97293138144655e-05,3834.67365342363
"1482",1.80288761220578e-05,1.00884182604406e-05,8.66679590836004e-06,1.32156261563673e-05,1.59684590995865e-06,1.07829257761797e-05,0.000171767607969063,1.76555344933163e-05,8.28311429805704e-06,9.32687084815455e-06,9.44851386687516e-06,"v_3902",4,1.98157138610918e-05,906.933666340759
"402384",3.95100902249352e-05,6.38933156494571e-06,6.84220729607371e-06,8.81041743757819e-06,1.03794984147312e-05,8.53648290614227e-06,7.95220407264179e-05,1.85167800783561e-05,1.01946022129933e-05,7.99446072698961e-06,7.08638540015637e-06,"v_3918",4,1.98645239466836e-05,4761.12313488656
"1426",3.83593108979953e-06,1.34512243472541e-06,6.84220729607371e-07,4.4052087187891e-06,3.1936918199173e-06,6.29004003610483e-06,1.19283061089627e-05,2.58373675511946e-06,2.86723187240436e-06,8.88273414109957e-06,4.04936308580364e-06,"v_3926",4,2.32520287395075e-05,307.56363181966
"1406",7.28826907061911e-05,3.93448312157183e-05,6.91062936903445e-05,0.000107927613610333,3.1936918199173e-05,5.16681860108611e-05,8.98599060208523e-05,5.03828667248295e-05,3.34510385113842e-05,3.55309365643983e-05,3.20574577626122e-05,"v_3953",4,2.17145835142882e-05,23276.90394529
"253703",3.83593108979953e-06,6.72561217362706e-06,7.75450160221688e-06,8.81041743757819e-06,4.79053772987595e-06,9.88434862816473e-06,1.82900693670761e-05,7.32058747283847e-06,9.55743957468119e-06,4.88550377760476e-06,6.07404462870546e-06,"v_3982",4,2.44313600938164e-05,4980.65992832653
"55079",5.83061525649529e-05,5.24597749542911e-05,3.14741535619391e-05,1.98234392345509e-05,4.55101084338215e-05,5.34653403068911e-05,9.62216692789657e-05,6.37321732929467e-05,4.04598275328171e-05,4.88550377760476e-05,5.06170385725455e-05,"v_3998",4,1.97913986581432e-05,7890.46010076476
"2026",1.87960623400177e-05,2.15219589556066e-05,3.64917722457265e-05,2.86338566721291e-05,5.34943379836148e-05,6.46975546570782e-05,6.12319713593418e-05,1.37799293606371e-05,2.23006923409228e-05,2.66482024232987e-05,2.2608943895737e-05,"v_4003",4,2.40720234942949e-05,53.4517540261924
"29385",2.68515176285967e-05,3.69908669549488e-06,2.96495649496528e-06,2.20260435939455e-06,3.99211477489662e-06,3.14502001805241e-06,4.21466815850015e-05,6.02871909527874e-06,1.5929065957802e-06,2.66482024232987e-06,3.3744692381697e-06,"v_4064",4,1.92008601985369e-05,13309.7590020472
"61015",2.30155865387972e-06,3.36280608681353e-06,3.19303007150107e-06,1.10130217969727e-05,1.59684590995865e-06,2.24644287003744e-06,5.56654285084926e-06,2.15311396259955e-06,1.91148791493624e-06,8.88273414109957e-07,1.34978769526788e-06,"v_4078",4,2.04498977505112e-05,1020.19471079049
"246432",1.15077932693986e-06,6.72561217362706e-07,9.12294306143162e-07,2.20260435939455e-06,1.59684590995865e-06,4.49288574007488e-07,4.77132244358508e-06,1.29186837755973e-06,1.91148791493624e-06,1.33241012116494e-06,3.71191616198667e-06,"v_4079",4,1.96962833113392e-05,5876.55005371124
"1006155",2.30155865387972e-06,3.36280608681353e-06,6.15798656646634e-06,4.4052087187891e-06,3.99211477489662e-06,5.84075146209734e-06,6.36176325811343e-06,4.3062279251991e-06,4.14155714902852e-06,3.10895694938485e-06,3.03702231435273e-06,"v_4097",4,2.17117547440184e-05,486.568974184797
"83683",2.30155865387972e-06,1.00884182604406e-06,1.82458861228632e-06,0,7.98422954979325e-07,0,1.59044081452836e-06,1.29186837755973e-06,3.1858131915604e-07,1.33241012116494e-06,1.01234077145091e-06,"v_4109",4,1.8626830086056e-05,164.139102985505
"1579",4.21952419877948e-06,3.36280608681353e-07,2.05266218882211e-06,0,0,1.79715429602995e-06,2.38566122179254e-06,2.15311396259955e-06,1.91148791493624e-06,8.88273414109957e-07,1.68723461908485e-06,"v_4110",4,2.12797650713936e-05,1222.78377772916
"759620",7.67186217959906e-07,1.68140304340676e-06,1.82458861228632e-06,2.20260435939455e-06,7.98422954979325e-07,2.24644287003744e-06,4.77132244358508e-06,2.15311396259955e-06,2.86723187240436e-06,3.55309365643983e-06,1.34978769526788e-06,"v_4148",4,2.22177786664889e-05,112.792612450744
"1618",1.91796554489977e-06,2.35396426076947e-06,2.5088093418937e-06,0,3.1936918199173e-06,1.34786572202246e-06,3.9761020363209e-06,2.58373675511946e-06,1.27432527662416e-06,4.44136707054978e-07,1.68723461908485e-06,"v_4207",4,2.06364274216848e-05,195.369196702951
"148814",7.67186217959906e-07,1.34512243472541e-06,1.82458861228632e-06,0,0,4.49288574007488e-07,2.38566122179254e-06,0,6.3716263831208e-07,4.44136707054978e-07,6.7489384763394e-07,"v_4216",4,2.0507351885651e-05,6516.57444294084
"1326",1.91796554489977e-06,3.36280608681353e-07,1.82458861228632e-06,0,1.59684590995865e-06,1.34786572202246e-06,2.38566122179254e-06,3.44498234015928e-06,9.5574395746812e-07,1.77654682821991e-06,2.69957539053576e-06,"v_4241",4,2.27557173739902e-05,43430.9407028879
"102684",7.67186217959906e-07,3.36280608681353e-07,0,0,7.98422954979325e-07,4.49288574007488e-07,7.95220407264179e-07,0,6.3716263831208e-07,4.44136707054978e-07,6.7489384763394e-07,"v_4259",4,1.74216027874564e-05,703.383246247805
"2714947",3.45233798081958e-06,2.69024486945082e-06,4.33339795418002e-06,2.20260435939455e-06,3.99211477489662e-06,3.5943085920599e-06,4.77132244358508e-06,2.58373675511946e-06,6.3716263831208e-07,3.55309365643983e-06,1.34978769526788e-06,"v_4297",4,2.0669698222406e-05,8576.26498304591
"236753",7.67186217959906e-07,1.68140304340676e-06,9.12294306143162e-07,0,1.59684590995865e-06,4.49288574007488e-07,3.9761020363209e-06,2.58373675511946e-06,3.50439451071644e-06,1.33241012116494e-06,2.36212846671879e-06,"v_4351",4,2.00340578984273e-05,11637.8350481533
"1520",1.38093519232783e-05,1.51326273906609e-05,1.4140561745219e-05,6.60781307818364e-06,3.99211477489662e-06,1.34786572202246e-05,1.19283061089627e-05,4.09091652893914e-05,1.36989967237097e-05,1.15475543834294e-05,1.0798301562143e-05,"v_4356",4,2.14638334406525e-05,1199.14717334145
"46867",4.60311730775944e-06,3.69908669549488e-06,1.82458861228632e-06,4.4052087187891e-06,1.59684590995865e-06,2.69573144404493e-06,7.95220407264179e-07,3.01435954763937e-06,1.27432527662416e-06,2.22068353527489e-06,1.34978769526788e-06,"v_4380",4,2.14698241621401e-05,1442.65808667356
"1538",1.15077932693986e-06,3.36280608681353e-07,1.36844145921474e-06,0,7.98422954979325e-07,8.98577148014976e-07,7.95220407264179e-07,1.29186837755973e-06,1.27432527662416e-06,0,3.3744692381697e-07,"v_4387",4,1.89868610921243e-05,288.880498242548
"66219",4.98671041673939e-06,9.41585704307788e-06,5.70183941339476e-06,8.81041743757819e-06,4.79053772987595e-06,5.39146288808985e-06,7.95220407264179e-06,4.3062279251991e-06,3.82297582987248e-06,3.55309365643983e-06,6.07404462870546e-06,"v_4430",4,2.3028209556707e-05,16808.2181091758
"2041044",1.53437243591981e-06,2.35396426076947e-06,3.87725080110844e-06,2.20260435939455e-06,7.98422954979325e-07,1.34786572202246e-06,2.38566122179254e-06,3.87560513267919e-06,3.50439451071644e-06,2.66482024232987e-06,5.06170385725455e-06,"v_4467",4,2.43096071567483e-05,5114.25522739095
"2626894",5.02506972763738e-05,4.70792852153894e-06,2.96495649496528e-06,6.60781307818364e-06,3.99211477489662e-06,7.63790575812729e-06,3.49896979196239e-05,6.02871909527874e-06,5.73446374480872e-06,2.22068353527489e-06,4.72425693343758e-06,"v_4471",4,1.93203114434205e-05,0
"717609",1.15077932693986e-06,0,6.84220729607371e-07,0,7.98422954979325e-07,4.49288574007488e-07,7.95220407264179e-07,8.6124558503982e-07,3.1858131915604e-07,0,1.34978769526788e-06,"v_4503",4,1.96722601459682e-05,10780.9662211408
"65123",3.83593108979953e-07,3.36280608681353e-07,4.56147153071581e-07,2.20260435939455e-06,0,0,1.59044081452836e-06,8.6124558503982e-07,9.5574395746812e-07,0,0,"v_4737",4,1.73208161568573e-05,24935.0462951343
"216933",7.67186217959906e-07,0,6.84220729607371e-07,4.4052087187891e-06,0,0,0,8.6124558503982e-07,9.5574395746812e-07,1.33241012116494e-06,6.7489384763394e-07,"v_4785",4,2.02728728688142e-05,402.722105485891
"47834",0,6.72561217362706e-07,0,0,7.98422954979325e-07,1.79715429602995e-06,0,0,0,0,0,"v_4788",4,1.65057357431708e-05,156.156113546621
"216944",1.91796554489977e-06,0,4.56147153071581e-07,0,7.98422954979325e-07,0,7.95220407264179e-07,2.15311396259955e-06,6.3716263831208e-07,4.44136707054978e-07,0,"v_4792",4,1.61903990933377e-05,19842
"219745",3.83593108979953e-07,3.36280608681353e-07,6.84220729607371e-07,0,0,8.98577148014976e-07,1.59044081452836e-06,0,3.1858131915604e-07,0,0,"v_4799",4,1.70601883444793e-05,1474.07520330261
"978",3.64413453530955e-05,1.54689079993422e-05,8.43872233182425e-06,8.81041743757819e-06,1.03794984147312e-05,1.30293686462171e-05,1.19283061089627e-05,7.88039710311435e-05,1.5610484638646e-05,6.2179138987697e-06,1.41727708003127e-05,"v_4916",4,2.2096517588828e-05,2991.31295231796
"319458",9.97342083347878e-06,6.72561217362706e-06,8.43872233182425e-06,6.60781307818364e-06,1.27747672796692e-05,1.03336372021722e-05,5.32797672867e-05,1.16268153980376e-05,1.81591351918943e-05,1.46565113328143e-05,8.43617309542425e-06,"v_4918",4,2.34615113905638e-05,1221.73196746222
"396811",9.58982772449883e-06,7.06189278230841e-06,7.0702808726095e-06,1.10130217969727e-05,1.19763443246899e-05,8.98577148014976e-06,1.19283061089627e-05,9.04307864291811e-06,1.65662285961141e-05,7.10618731287965e-06,1.21480892574109e-05,"v_4922",4,2.34841012634446e-05,14671.0538293589
"52959",7.01975389433314e-05,3.49731833028607e-05,5.42815112155181e-05,7.04833395006255e-05,2.55495345593384e-05,4.44795688267413e-05,5.16893264721717e-05,4.65072615921503e-05,5.98932880013355e-05,3.28661163220684e-05,4.82549101058267e-05,"v_4936",4,2.08864196499436e-05,10412.1274477032
"221065",1.57273174681781e-05,1.17698213038474e-05,1.32282674390758e-05,2.20260435939455e-06,1.11779213697105e-05,1.07829257761797e-05,1.66996285525478e-05,8.6124558503982e-06,1.01946022129933e-05,7.99446072698961e-06,1.113574848596e-05,"v_4953",4,2.36585596668875e-05,1924.9115272271
"308865",3.91264971159552e-05,2.32033619990134e-05,3.2614521444618e-05,5.94703177036528e-05,2.87432263792557e-05,5.03203202888386e-05,3.57849183268881e-05,3.57416917791525e-05,4.0141246213661e-05,2.75364758374087e-05,0.000116419188716855,"v_4986",4,2.3439514333263e-05,2561.74459490278
"1778601",1.11242001604186e-05,1.34512243472541e-05,1.5280929627898e-05,2.422864795334e-05,3.99211477489662e-06,9.88434862816473e-06,1.3518746923491e-05,1.03349470204778e-05,1.36989967237097e-05,1.28799645045944e-05,1.1473195409777e-05,"v_4987",4,2.23169452565333e-05,635.043584197539
"1013",6.5210828526592e-06,2.01768365208812e-06,3.87725080110844e-06,4.4052087187891e-06,9.5810754597519e-06,4.04359716606739e-06,7.95220407264179e-06,6.02871909527874e-06,4.7787197873406e-06,4.44136707054978e-06,3.03702231435273e-06,"v_4992",4,2.33263354327035e-05,18657.1508196327
"423349",0.000387429040069753,0.000271378451205852,0.000243354506163688,0.000359024510581311,0.000264277998098157,0.000325734216155429,0.000298207652724067,0.000358278163376565,0.000376563119242439,0.000263373067283602,0.000349932459998198,"v_5041",4,1.85532199113156e-05,0
"159",3.83593108979953e-07,2.35396426076947e-06,0,0,2.39526886493797e-06,8.98577148014976e-07,7.95220407264179e-07,1.29186837755973e-06,9.5574395746812e-07,0,3.03702231435273e-06,"v_5150",4,2.16300397992732e-05,2065.51925851402
"469617",7.67186217959906e-07,1.68140304340676e-06,1.14036788267895e-06,2.20260435939455e-06,0,1.34786572202246e-06,1.59044081452836e-06,4.3062279251991e-07,9.5574395746812e-07,4.44136707054978e-07,1.34978769526788e-06,"v_5223",4,2.09735942448457e-05,6475.13694338579
"187101",1.15077932693986e-06,1.00884182604406e-06,0,2.20260435939455e-06,2.39526886493797e-06,8.98577148014976e-07,0,8.6124558503982e-07,6.3716263831208e-07,4.44136707054978e-07,1.68723461908485e-06,"v_5242",4,2.01434211586496e-05,102.975025080071
"54259",1.15077932693986e-06,6.72561217362706e-07,4.56147153071581e-07,0,0,8.98577148014976e-07,7.95220407264179e-07,8.6124558503982e-07,3.1858131915604e-07,4.44136707054978e-07,1.01234077145091e-06,"v_5485",4,1.93206847250667e-05,1030.90542060798
"279303",3.06874487183962e-06,1.34512243472541e-06,4.56147153071581e-07,0,3.99211477489662e-06,0,3.18088162905672e-06,0,9.5574395746812e-07,8.88273414109957e-07,3.71191616198667e-06,"v_5554",4,2.16915034381033e-05,677.144811144597
"2599838",3.83593108979953e-07,6.72561217362706e-07,6.84220729607371e-07,0,0,0,7.95220407264179e-07,0,0,4.44136707054978e-07,0,"v_5592",4,1.52541338702788e-05,2882.76764556931
"1993865",0,0,0,0,0,0,0,0,3.1858131915604e-07,8.88273414109957e-07,0,"v_5674",4,1.57975387434638e-05,96.4191500875132
"2734266",1.53437243591981e-06,0,4.56147153071581e-07,4.4052087187891e-06,0,0,0,3.44498234015928e-06,2.54865055324832e-06,8.88273414109957e-07,1.01234077145091e-06,"v_5707",4,1.93188184610629e-05,6998.80737395672
"2560359",7.67186217959906e-07,3.36280608681353e-07,2.96495649496528e-06,0,0,0,0,4.3062279251991e-07,0,2.22068353527489e-06,6.7489384763394e-07,"v_5757",4,1.82252273597113e-05,6870.65987653146
"2734230",3.83593108979953e-07,1.00884182604406e-06,0,0,1.59684590995865e-06,0,0,0,0,8.88273414109957e-07,1.68723461908485e-06,"v_5816",4,1.94174757281553e-05,527.263393842139
"1982373",0,3.36280608681353e-07,2.2807357653579e-07,0,0,0,0,0,0,0,0,"v_5825",4,1.38919759946655e-05,20.0050459034751
"205872",0,1.68140304340676e-06,2.2807357653579e-07,0,0,0,0,0,1.27432527662416e-06,0,6.7489384763394e-07,"v_5839",4,1.80766449746927e-05,9917.72427107522
"2734214",1.53437243591981e-06,0,6.84220729607371e-07,0,7.98422954979325e-07,1.34786572202246e-06,0,0,0,0,3.3744692381697e-07,"v_5843",4,1.98212126617906e-05,47.4605363909943
"1913591",3.83593108979953e-07,0,0,0,2.39526886493797e-06,0,0,0,0,1.33241012116494e-06,3.3744692381697e-07,"v_5878",4,1.81679444787617e-05,80.8274688578543
"1161927",3.83593108979953e-07,6.72561217362706e-07,2.2807357653579e-07,0,1.59684590995865e-06,4.49288574007488e-07,0,4.3062279251991e-07,0,0,3.3744692381697e-07,"v_5881",4,1.9016106642326e-05,26822.9819520156
"1913653",0,6.72561217362706e-07,4.56147153071581e-07,0,0,4.49288574007488e-07,7.95220407264179e-07,0,0,0,0,"v_5911",4,1.48687829901123e-05,843.060612738133
"2734111",0,0,0,0,0,0,0,0,3.1858131915604e-07,0,6.7489384763394e-07,"v_5947",4,1.51574862824749e-05,80.6314220603316
"2169882",3.83593108979953e-07,0,0,2.20260435939455e-06,0,0,0,0,3.1858131915604e-07,0,0,"v_5949",4,1.47436086456521e-05,171.219251756251
"1984796",0,0,0,0,0,0,7.95220407264179e-07,0,0,0,3.3744692381697e-07,"v_5988",4,1.44044480935713e-05,436.699583825064
"2583039",0,3.36280608681353e-07,2.2807357653579e-07,0,0,0,0,0,0,0,0,"v_6014",4,1.38919759946655e-05,20.0050459034751
"644524",7.67186217959906e-07,3.36280608681353e-07,2.73688291842949e-06,2.20260435939455e-06,0,4.49288574007488e-07,0,4.3062279251991e-07,0,1.33241012116494e-06,3.3744692381697e-07,"v_6024",4,2.02073271768343e-05,9518.27527288894
"2047764",0,0,0,0,0,0,0,0,0,1.77654682821991e-06,3.3744692381697e-07,"v_6037",4,1.57490235605392e-05,54.9715689897487
"477967",3.83593108979953e-07,0,4.56147153071581e-07,4.4052087187891e-06,0,0,0,4.3062279251991e-07,9.5574395746812e-07,8.88273414109957e-07,6.7489384763394e-07,"v_6048",4,1.98110030310835e-05,224.325448759113
"10242",3.83593108979953e-07,1.00884182604406e-06,9.12294306143162e-07,4.4052087187891e-06,0,0,0,1.72249117007964e-06,3.1858131915604e-07,0,1.01234077145091e-06,"v_6155",4,1.95377371392845e-05,211.09856268766
"114185",0,0,0,2.20260435939455e-06,0,0,2.38566122179254e-06,0,0,0,0,"v_6349",4,1.42350780794033e-05,5918.72193401501
"85404",0,0,0,4.4052087187891e-06,7.98422954979325e-07,0,7.95220407264179e-07,0,0,0,0,"v_6364",4,1.35045712973842e-05,7442.76198649393
"2734253",7.67186217959906e-07,0,2.2807357653579e-07,2.20260435939455e-06,1.59684590995865e-06,4.49288574007488e-07,7.95220407264179e-07,4.3062279251991e-07,6.3716263831208e-07,0,1.01234077145091e-06,"v_6402",4,1.99584863483953e-05,2697.14416155365
"2732933",0,0,4.56147153071581e-07,2.20260435939455e-06,2.39526886493797e-06,0,0,0,3.1858131915604e-07,0,3.3744692381697e-07,"v_6419",4,1.79804372842348e-05,13729.4348021054
"1287640",0,0,9.12294306143162e-07,0,0,0,7.95220407264179e-07,0,9.5574395746812e-07,1.33241012116494e-06,3.3744692381697e-07,"v_6447",4,1.84250285587943e-05,372.922590589166
"190650",0,3.36280608681353e-07,2.2807357653579e-07,0,0,0,0,0,0,0,0,"v_6462",4,1.38919759946655e-05,20.0050459034751
"399599",0,3.36280608681353e-07,2.2807357653579e-07,0,0,0,0,0,0,0,0,"v_6517",4,1.38919759946655e-05,20.0050459034751
"1263829",0,3.36280608681353e-07,2.2807357653579e-07,0,0,0,0,0,0,0,0,"v_6526",4,1.38919759946655e-05,20.0050459034751
"2703941",0,0,6.84220729607371e-07,0,0,1.79715429602995e-06,0,0,0,0,0,"v_6543",4,1.73250173250173e-05,1476.62960067281
"1051143",0,1.00884182604406e-06,2.2807357653579e-07,0,0,0,0,0,0,0,0,"v_6577",4,1.49929533119434e-05,106.058520669651
"2560301",0,3.36280608681353e-07,2.2807357653579e-07,0,0,0,0,0,0,0,0,"v_6660",4,1.38919759946655e-05,20.0050459034751
"2733081",0,0,4.56147153071581e-07,0,0,1.34786572202246e-06,0,0,0,0,0,"v_6662",4,1.69756230053643e-05,301.126708673015
"1985292",3.83593108979953e-07,0,6.84220729607371e-07,0,0,0,0,0,0,0,2.02468154290182e-06,"v_6666",4,1.6898171617831e-05,93.1896814451292
"1857843",0,3.36280608681353e-07,6.84220729607371e-07,0,0,0,2.38566122179254e-06,0,0,4.44136707054978e-07,3.3744692381697e-07,"v_6712",4,1.63867267513314e-05,26451
"298338",0,3.36280608681353e-07,2.2807357653579e-07,0,0,0,0,0,0,0,0,"v_6713",4,1.38919759946655e-05,20.0050459034751
"185880",0,1.00884182604406e-06,2.2807357653579e-07,0,0,0,0,0,0,0,0,"v_6880",4,1.49929533119434e-05,106.058520669651
"1982570",0,0,0,0,7.98422954979325e-07,0,0,0,3.1858131915604e-07,1.33241012116494e-06,0,"v_6966",4,1.62821368676425e-05,60.1022139880902
"2731208",3.83593108979953e-07,0,0,0,2.39526886493797e-06,4.49288574007488e-07,0,0,0,4.44136707054978e-07,0,"v_7126",4,1.69609389575807e-05,40.9489961915388
"1352227",1.53437243591981e-06,0,0,0,0,0,0,0,0,0,1.01234077145091e-06,"v_7208",4,1.68384185357311e-05,333.40537007092
"2488567",0,2.01768365208812e-06,0,0,0,0,0,4.3062279251991e-07,3.1858131915604e-07,4.44136707054978e-07,1.34978769526788e-06,"v_7220",4,1.93162062970833e-05,410.200159639859
"1795",0,0,0,0,0,0,7.95220407264179e-07,4.3062279251991e-07,0,0,0,"v_7232",4,1.46606069491277e-05,455.827827339409
"2628837",0,0,0,0,0,0,7.95220407264179e-07,4.3062279251991e-07,0,0,0,"v_7234",4,1.46606069491277e-05,455.827827339409
"2591212",0,0,0,0,0,0,7.95220407264179e-07,4.3062279251991e-07,0,0,0,"v_7244",4,1.46606069491277e-05,455.827827339409
"2560705",0,0,0,0,0,0,0,0,3.1858131915604e-07,0,6.7489384763394e-07,"v_7406",4,1.51574862824749e-05,80.6314220603316
"2560685",0,0,0,0,0,8.98577148014976e-07,0,0,3.1858131915604e-07,0,0,"v_7771",4,1.65623240253072e-05,78.659898097752
"2666139",0.000261994093433308,7.4318014518579e-05,6.84220729607371e-05,5.72677133442582e-05,8.22375643628705e-05,4.04359716606739e-05,0.000206757305888687,4.60766387996304e-05,6.08490319588036e-05,4.53019441196078e-05,4.28557593247552e-05,"v_116",3,1.94905178630596e-05,231.284962581556
"1183412",2.68515176285967e-06,1.00884182604406e-06,6.84220729607371e-07,0,5.58896068485527e-06,4.49288574007488e-07,4.77132244358508e-06,3.87560513267919e-06,1.5929065957802e-06,1.77654682821991e-06,1.01234077145091e-06,"v_159",3,2.03289219572686e-05,99.2812802560332
"194963",0.000370167350165655,0.000237750390337717,0.00135133594097456,0.0014955683600289,0.000428753126823897,0.000325284927581421,0.00050416973820549,0.000453876423315985,0.000316669831241104,0.000394837532571876,0.000362080549255609,"v_166",3,1.54256714023478e-05,0
"2807101",0.00101537095946994,0.000955036928655042,0.00374177509664618,0.00466291342883826,0.00122478081293828,0.00118702041252778,0.00267114534800038,0.00411244766856514,0.000759497864867999,0.00264572236392651,0.00175809847308641,"v_203",3,1.38877315779241e-05,10224.3724608773
"1882682",0.0010161381456879,0.00101724884126109,0.00378761788552987,0.00458361967190005,0.00117527858972957,0.00119690476115595,0.00215981862612951,0.00324129775929736,0.000752489075846566,0.00211320245216759,0.00156609117343456,"v_205",3,1.38877315779241e-05,10224.3724608773
"1736675",0.0024166365865737,0.000743852706403153,0.00102382228506916,0.00211890539373756,0.00231622499239502,0.000771877770144864,0.00252562001347103,0.00151751472084016,0.00139315610866936,0.000727051789449,0.000717074713111062,"v_214",3,1.50105073551486e-05,1.24653882911299
"515256",3.83593108979953e-07,6.72561217362706e-07,1.59651503575053e-06,0,0,4.49288574007488e-07,0,0,0,0,6.7489384763394e-07,"v_310",3,1.82758557669463e-05,471.623070964688
"1933904",1.15077932693986e-06,6.72561217362706e-07,1.14036788267895e-06,4.4052087187891e-06,2.39526886493797e-06,3.14502001805241e-06,3.18088162905672e-06,1.72249117007964e-06,3.1858131915604e-07,8.88273414109957e-07,1.68723461908485e-06,"v_311",3,2.05300868422673e-05,131.524204187709
"28214",0,6.72561217362706e-07,6.84220729607371e-07,2.20260435939455e-06,7.98422954979325e-07,4.49288574007488e-07,0,8.6124558503982e-07,0,8.88273414109957e-07,3.3744692381697e-07,"v_358",3,1.78056337025035e-05,746.466917739363
"2789327",0.00377647415790764,0.000520226101630053,0.000565166322655689,0.0013347782417931,0.000658698937857943,0.000594408783411906,0.00108388541510108,0.00149167735328897,0.00152409303084249,0.000503651025800345,0.00175168698153389,"v_378",3,1.46707157842231e-05,26.8712095798896
"1550728",0.000100501394552748,0.000102229305039131,6.47728957361645e-05,4.18494828284964e-05,0.000134135056436527,0.000106930680613782,8.82694652063239e-05,0.000175263476555603,0.000104813254002337,0.000111034176763745,8.09872617160728e-05,"v_442",3,2.2271714922049e-05,30.9857796094561
"1006554",7.67186217959906e-07,6.72561217362706e-07,4.56147153071581e-07,2.20260435939455e-06,1.59684590995865e-06,1.34786572202246e-06,7.95220407264179e-07,4.3062279251991e-06,0,1.77654682821991e-06,2.69957539053576e-06,"v_543",3,2.04725054252139e-05,6332.30737583348
"2070537",3.83593108979953e-07,0,6.84220729607371e-07,2.20260435939455e-06,7.98422954979325e-07,0,0,8.6124558503982e-07,6.3716263831208e-07,4.44136707054978e-07,3.3744692381697e-07,"v_568",3,1.71423673609325e-05,423.831428766201
"266",0.000229772272278992,0.000181591528687931,0.000224424399311218,0.000213652622861271,0.000204396276474707,0.000216107804097602,0.00016938194674727,0.00018947402870876,0.000257732287197236,0,0.000225414545109736,"v_584",3,2.05528722638989e-05,6.43990985550153
"1499308",3.18382280453361e-05,2.58936068684642e-05,2.09827690412927e-05,2.20260435939455e-05,2.7146380469297e-05,2.20151401263669e-05,3.41944775123597e-05,2.19617624185154e-05,2.29378549792349e-05,2.48716555950788e-05,2.32838377433709e-05,"v_590",3,2.13415284802698e-05,55.4409924973353
"795665",0.00516546480552405,0.00031307724668234,0.000365601943186872,0.000735669856037779,0.000459093199113112,0.000478492331317975,0.000942336182608053,0.000653254776252703,0.000449518241329172,0.000431256742550384,0.000771066220921777,"v_812",3,1.52772048825947e-05,21.8850615398851
"2806262",0.00446655816096257,0.000345696465724431,0.000382479387850521,0.00061012140755229,0.000549314993025776,0.000507246800054454,0.000465203938249545,0.00062311118077631,0.000439960801754491,0.000427703648893944,0.000629001065994832,"v_814",3,1.52772048825947e-05,21.8850615398851
"1869339",1.15077932693986e-06,0,1.14036788267895e-06,2.20260435939455e-06,7.98422954979325e-07,1.34786572202246e-06,2.38566122179254e-06,8.6124558503982e-07,0,4.44136707054978e-07,3.3744692381697e-07,"v_858",3,1.82020058610459e-05,140.599205878217
"1310168",1.53437243591981e-06,0,1.14036788267895e-06,0,3.1936918199173e-06,4.49288574007488e-07,0,4.3062279251991e-07,0,0,6.7489384763394e-07,"v_1004",3,1.93532155367614e-05,69.4354230504682
"1707785",0.000515932731578037,0.000708543242491611,0.00054395548003786,0.000839192260929323,0.000625963596703791,0.000604293132040071,0.000914503468353806,0.000548613437670365,0.000551464263459105,0.000469452499357112,0.000479512078743915,"v_1103",3,1.51738160630017e-05,7.40196792054239
"2709303",6.13748974367925e-06,7.73445399967112e-06,8.66679590836004e-06,8.81041743757819e-06,3.99211477489662e-06,6.29004003610483e-06,8.74742447990597e-06,7.75121026535838e-06,4.7787197873406e-06,7.99446072698961e-06,4.72425693343758e-06,"v_1109",3,2.09722746529089e-05,3438.89051910091
